-225.5333,-491.9464,-313.4643,475.0071,54.6304,-85.1053,405.1836,296.9179,33.7918,-405.7249,-276.6411,223.5307,129.2530,315.8712,-437.5986,43.6586,-13.1400,-190.9482,67.2101,267.7766,243.0226,-122.9913,32.6763,26.7889,82.6516,-482.5089,-448.6467,183.6941,267.4865,121.1091,340.8920,-87.8055,-271.2560,-453.5290,-88.9599,-8.1288,-304.8342,-416.5205,410.3084,-211.1165,46.0323,-133.3628,238.7654,-450.5127,74.9630,235.0318,-124.6076,211.6052,-482.1791,259.4467,82.4815,-458.2731,-432.0072,-149.7224,-104.6164,-251.2691,-256.5682,-276.5365,217.1713,-215.1047,-359.4537,-336.3038,216.1384,137.5875,-138.4683,-19.4023,-44.8848,-94.3072,-429.5380,-167.4940,40.4499,438.0715,-297.0986
298.4168,356.9244,486.1491,-4.9545,384.6411,-207.0786,13.9059,220.2536,-126.0664,187.4887,-45.0958,7.6678,-272.9143,314.7602,-411.6895,310.5065,-110.6817,35.7256,264.9848,-394.8618,94.8088,-360.7639,347.8433,109.2869,120.1405,-280.6347,-1.4984,434.4388,460.8109,-37.9538,259.2502,429.4846,-468.5824,441.5895,224.1759,111.8206,-18.6020,179.8678,278.9323,176.4409,-484.5903,-374.8436,270.5448,341.3993,-461.7321,-91.6150,-135.5956,-275.8029,408.4628,147.3778,-138.4617,259.5432,463.6793,476.9135,-93.2028,203.0998,277.3151,-302.5156,394.2760,-86.2375,-448.1307,166.9344,333.0059,-92.6807,257.1191,372.9590,-460.9030,-161.5547,79.3671,393.1067,-212.1646,304.1584,-165.2963
-316.6916,61.2094,-416.6844,367.8250,-360.8823,61.0144,-206.4904,21.1539,384.3749,-426.2392,162.2464,-60.5191,-272.1870,-244.2049,-254.9325,202.2195,170.9204,261.1795,-452.2252,-197.9961,-179.4455,-313.4260,392.3343,57.2491,-333.3983,23.7246,333.5955,309.6596,496.3527,-388.1548,-79.7933,364.5717,362.0120,-211.2482,353.5807,30.4561,55.0619,-387.8776,-90.4729,-458.0946,488.2498,-434.2237,-459.5861,65.7235,-125.1350,-82.4434,-73.4595,66.1668,162.6597,-134.4815,-466.2554,31.4382,-218.8442,-19.7833,363.2099,-358.9862,494.0190,367.5941,-397.7584,-253.5633,81.9090,227.9159,-320.0483,-422.1433,164.9622,-381.8001,-359.2613,-356.2185,-184.7358,-410.1420,-81.7351,-203.8995,-21.2535
431.6120,-361.8799,-204.8135,34.6726,-74.7152,-107.7878,-75.4815,-285.9809,-439.5786,-442.1367,-310.2245,-474.1377,293.7937,467.0300,-372.7504,150.8251,-174.6376,201.2208,-120.3074,-434.1890,496.8981,-188.8394,157.9446,-449.0072,-114.1754,356.5528,301.5962,-434.9516,-491.6953,-401.0360,-296.9677,-327.9221,-105.7799,68.3590,69.0124,320.8992,-39.5590,-441.0539,418.1292,338.3564,478.5891,-451.7983,-271.7668,444.8072,-420.8334,276.8922,350.0371,-106.9942,-227.8962,-161.1911,143.5124,-153.9309,252.0559,-229.2940,402.0197,-394.6858,-288.2273,-422.6327,483.0089,-481.4024,-329.2012,-371.0823,170.6751,85.9691,-200.0972,187.5341,-207.3286,150.0928,-400.7961,-288.5361,-75.4947,168.3719,-460.3084
198.8267,181.9878,-23.9022,-124.6861,413.7968,455.1612,431.8661,250.8379,-297.2165,434.1499,186.1081,-441.0753,-88.9879,-414.1471,135.3492,-294.5072,325.3637,-51.0344,-404.0052,-49.2398,84.9847,176.1351,-132.9801,-108.0263,32.4814,367.8643,131.3213,410.8621,-426.8376,-128.7519,-83.3186,-147.8335,-259.4621,88.7842,-380.0917,-13.0341,459.7104,338.9648,-205.1539,-278.3860,-331.5371,288.4527,340.8911,475.8466,-134.1571,-106.0690,-345.9266,-159.6467,-349.8194,219.8436,150.2408,29.8679,-193.0832,309.3714,-412.2310,131.9775,72.5505,375.8320,-266.4549,-294.0581,80.6801,267.7980,424.7585,201.5795,-197.4102,121.1808,-119.1528,-296.7740,330.2347,351.4670,-246.9315,382.9942,316.4100
-143.9692,60.0841,-81.0555,35.1011,-75.7615,-147.8668,-120.2489,425.6540,225.0517,176.5902,-26.9066,288.0380,-310.5319,-1.5654,-61.7331,162.4444,-273.7296,-72.7763,-363.1762,218.1594,196.2235,139.1619,-102.8249,-163.5992,-393.8811,167.4569,34.2427,11.8472,-390.8255,374.2298,167.7520,381.8152,119.1157,37.7014,-410.8435,79.0264,221.4054,-485.6391,443.4762,451.6659,69.0096,-41.1314,46.5330,-496.2274,159.5955,-82.8604,-135.2479,175.5094,-246.3414,-30.4562,473.3480,366.0494,-109.4662,240.5651,92.2673,-98.5728,-145.0544,-439.4594,-177.5201,67.4710,-75.1227,78.6755,-160.1777,-468.1185,312.8395,410.3290,-237.3205,-81.7782,-259.2663,175.0165,-332.8980,-173.5581,-467.4554
-420.6152,481.0225,-115.8852,-340.5495,-248.2112,-182.8381,68.0758,342.1942,-307.4425,-94.9421,353.5814,-153.0508,158.6046,424.6316,0.3830,-449.7579,-48.6233,-187.2983,-427.6824,113.2101,214.0904,-98.8305,190.0349,-362.1138,-422.5831,253.2658,-95.8606,112.4607,-281.2848,-362.8713,-403.6016,83.6173,-377.6257,-342.2433,-131.0050,66.3193,-279.3441,229.8116,213.3665,-184.3416,119.4435,252.1732,-189.4385,194.7616,312.0160,-30.8906,27.1099,-218.4184,418.2275,344.8217,96.7018,154.8950,88.3648,-201.7542,203.3558,193.1787,-107.7712,-457.9006,384.0444,-46.0958,161.0138,-170.6167,-252.4714,-159.6446,-213.4971,-187.2116,-79.1808,137.1813,19.9884,-288.8611,-453.6996,-110.2824,-49.9221
227.9533,-41.9010,404.1596,125.6053,361.1384,-240.6121,390.4826,-26.0388,74.3329,336.8666,483.3735,-169.9095,-408.7933,-57.1080,62.4470,-313.1105,-491.8555,75.5031,-46.7453,480.5889,-122.3162,-267.3035,-46.6647,214.7851,354.7768,-152.4266,-72.7815,86.4364,422.5007,232.4934,-2.7080,225.3685,297.6215,-211.4773,159.7482,88.6113,-255.3479,-80.1707,-251.9942,271.7855,487.5241,161.0524,441.5040,-312.6098,-273.4000,172.5549,477.6078,-349.7638,209.7188,-289.7902,-486.0461,-472.6487,-332.6785,222.6264,-472.2327,414.5196,-468.3124,224.4395,-207.7623,349.7287,133.7821,128.0842,429.0173,-22.2704,-457.3510,259.4175,154.6378,-300.5735,473.5496,467.9681,471.3604,-278.3936,88.1249
-341.7759,279.5106,367.1758,-481.5852,483.3174,96.3134,-36.1501,245.5113,180.8157,-277.7987,498.6268,428.7047,-482.8764,-314.0210,-497.2641,-314.0266,19.9508,36.9136,136.3070,22.0158,-98.8469,-197.7750,117.6831,414.7913,-299.3155,-138.6053,16.5397,-89.3797,-303.7376,207.2196,-480.3650,44.6015,67.3958,-50.6553,-65.2925,469.5434,34.2296,94.1369,-173.6625,-256.7799,-219.3067,-22.1276,-173.8841,226.2818,50.2726,-46.9952,-98.9519,5.7687,-470.1315,-407.2889,374.4393,-367.0228,-476.1490,-440.5662,293.8583,287.5216,414.1650,71.7473,194.8289,-331.4453,-304.5571,-338.5488,-154.0279,285.7374,-133.9818,250.6146,-260.3599,191.4309,-134.8418,384.1643,-85.8278,-384.6486,371.8408
490.1100,377.5914,326.2970,-408.8392,132.8242,-178.3390,-271.1688,-166.9871,-308.8564,-166.7875,-317.4238,-466.7132,201.0455,-205.3941,-384.6553,-363.6506,-292.4460,-235.7258,53.2670,-125.1660,75.8833,-140.9073,317.8204,354.5091,-283.2592,469.3534,180.4159,97.7324,-461.8393,100.4710,0.5609,-100.7656,-344.9831,491.9231,-345.7876,-139.8782,-65.6137,-82.1600,-447.1331,73.4888,-440.2055,-104.5892,55.8219,-253.6309,38.1651,18.1324,-228.2712,-436.0988,-473.0683,22.9539,300.8603,-18.4867,-324.4085,21.9858,-52.5505,325.8067,-48.9186,-67.0282,-90.8431,-231.4500,-125.1639,149.9496,-74.8582,-158.2718,337.8220,94.9740,-10.6259,-408.2164,-42.5598,-335.0499,-198.9816,-76.5500,-374.9019
-129.8581,-368.3071,-52.0722,-28.7098,-28.7028,392.2502,-415.0300,-361.8909,-447.0878,-274.3870,163.9562,-186.9578,-413.5394,111.9642,-206.3183,-383.8924,-152.6857,-0.5180,-160.7868,-211.5169,40.9305,80.8555,-405.1650,-374.7484,-497.3503,-66.8048,-305.7924,-52.2450,-483.9657,-332.9479,419.4084,371.4848,189.4736,-352.1236,-51.0864,191.1337,-136.1062,-421.4617,336.9572,-160.7868,113.0747,-107.8829,-28.9742,120.1921,-241.8941,-4.7973,444.6176,-290.3336,-301.5058,-182.5388,134.0015,490.8284,-478.2302,-145.9358,-28.6024,443.6193,178.1116,494.8469,88.9772,421.8912,-289.8813,-102.5376,229.0430,324.5822,232.3462,346.9326,-120.9547,306.7549,130.2775,-186.2250,-161.6948,8.1090,73.2042
12.2687,9.6420,60.5779,481.9607,-135.3591,-436.3323,348.7160,-335.0985,-71.6341,379.7463,-248.6120,-376.8997,-256.9284,63.0035,-195.2817,-469.1590,414.4639,436.0300,-107.1224,-318.2436,60.6008,-493.2003,-209.7351,-315.7757,158.9355,-293.8738,-323.0791,-407.5632,-378.5971,431.3408,-49.2141,-372.8230,-121.8711,78.7150,-375.0300,238.3858,-167.3250,404.0395,-89.6255,-92.1047,-340.0403,-112.6090,-448.0606,20.8159,-62.1404,-255.0906,-369.5335,-113.1530,439.2292,350.8522,-183.5196,-183.7084,-200.3698,285.3177,217.1037,-471.9152,-330.2078,-223.4834,-59.4770,-390.8815,317.9063,458.4444,-62.5465,-174.7340,-380.9385,-321.4438,-497.7592,-434.4745,48.4992,-150.2014,-349.6049,-485.2658,-209.2479
344.6779,209.7265,-307.6961,-280.9643,-313.7520,3.0413,356.7252,235.7974,-380.3323,28.3506,-390.4055,188.3278,-169.9322,311.6294,130.6035,0.1738,198.7866,-177.8805,53.4581,414.0846,17.2930,-435.6634,473.4756,-300.2159,209.6949,32.3786,-441.6463,117.1771,142.2392,147.8031,-178.4240,283.8606,182.5886,329.3586,-230.0000,-255.2472,-483.2560,-40.6775,218.4363,-390.4929,-176.2284,95.1803,-246.4569,465.3490,192.4130,-327.2130,124.7692,435.2367,-46.2075,-10.5245,426.8982,119.0686,-251.2443,5.8571,477.4166,201.1397,-235.5008,122.0219,135.3479,495.5895,-278.4752,-54.1659,427.1693,420.5449,156.6449,285.5638,163.3464,368.4531,242.5242,-482.7059,-235.9271,-42.3041,29.1818
-412.2606,255.5355,-194.4519,446.4521,399.2383,-183.3747,-175.2329,365.2476,452.6271,447.5586,-155.5565,464.0319,238.7677,215.7208,-362.3029,-481.5427,152.7688,97.2467,-206.6337,70.6951,10.6935,326.7136,483.7252,-165.0957,420.5781,5.1687,-78.1857,-409.5162,-205.1213,-186.2345,96.8949,205.9813,-487.9940,-233.4215,234.9290,-442.3630,330.4521,345.5788,350.8549,-140.2465,-271.2625,-98.5329,80.7912,-170.9622,389.5153,51.1804,485.4764,461.1648,402.9892,-424.7949,-13.5525,-67.2625,-473.8389,422.2183,189.9798,1.2900,-262.0497,-213.1535,286.2507,153.8831,-438.2074,473.3301,-45.2180,-314.6824,-148.1111,191.6751,216.2687,-53.4462,-256.9434,151.4610,202.3164,124.0708,-449.1797
-435.0719,-298.3517,-54.9566,431.8432,-426.6847,-1.0257,-228.1835,-494.1593,-497.9960,-213.9304,179.0096,237.7919,-327.3780,-123.3037,468.8513,440.3664,-200.2625,-185.0357,-203.3134,211.4665,-104.1924,-307.1711,-408.6950,-2.8658,375.4559,-469.2636,-112.1329,-485.0508,142.0256,4.2263,113.6817,287.8658,84.4799,-33.6278,422.8995,194.9298,-459.1194,-81.8262,22.6209,-111.4148,104.6115,410.9432,-345.2475,90.6017,-496.4975,323.1079,173.1357,-204.1506,339.1744,-474.5287,-164.8131,-262.8025,-230.1528,198.0300,-426.5908,195.8533,334.2813,414.4566,-3.3370,202.6888,-259.7230,-465.7457,73.4049,-321.7485,164.1079,-437.7926,83.8788,-149.7286,327.9545,262.2290,255.7992,163.5832,-309.9068
134.8584,223.2416,-374.7004,110.8686,129.9542,173.4789,-248.1735,-49.4080,-105.7903,242.2976,6.3987,-414.7948,288.8878,-43.7450,-147.9977,273.9720,-13.8494,489.3087,-257.2397,-293.1029,274.6204,180.3844,330.5683,29.0746,-156.0889,191.1866,-58.3547,378.6401,316.7097,-327.5086,-156.4984,-212.8141,-475.4939,-63.2639,-330.5655,-274.3418,224.6423,-122.4671,-49.4694,-160.1904,-345.6102,449.5821,70.4806,-52.4814,-252.1135,472.1045,-126.0328,-177.8296,484.8801,276.1523,57.5830,-55.4817,-67.9185,-397.4469,182.3130,358.1012,-417.3428,-439.6199,195.4550,-299.2421,318.7840,-173.1101,-473.6277,-197.3783,-304.1668,336.4075,-393.6775,444.2160,181.1838,-292.1635,-21.8645,-320.9009,-319.5004
203.3181,275.7373,382.3431,-352.8956,286.2502,344.1745,240.8240,-490.5837,-276.0379,-23.9099,447.4164,-153.5305,-243.4126,-330.3994,199.7664,-394.9329,-317.8610,-418.8680,55.8469,-105.1817,-212.6948,451.8753,-389.4290,-68.0493,-411.0718,111.9905,42.4809,-22.5617,256.4014,481.3879,-92.3508,-425.4064,57.9412,-387.9851,-358.8814,-24.2536,381.2264,24.5719,-243.5037,495.8381,-18.2698,-166.1495,95.8080,368.4740,-470.5679,-460.6697,82.3058,135.8294,-329.4849,-485.8081,268.9935,253.9956,-284.8653,385.3863,-71.9991,258.7289,-42.7311,352.9834,325.5661,-438.8277,432.2167,149.0045,169.3247,-94.3756,256.8501,178.4916,-3.8479,-129.3880,-432.8956,372.6058,86.7107,261.8858,142.1271
471.5360,-230.7590,298.4157,-17.8071,-16.7829,192.7556,393.5842,317.6588,282.7420,-369.3242,-63.0407,98.0356,347.8810,376.3188,398.4058,471.9591,-163.2083,-31.9438,461.9886,-303.0765,-495.8178,-156.7457,-15.4970,-75.6225,-180.3722,-432.8304,366.6003,40.9893,187.2073,481.0432,-458.8612,-487.1835,381.4508,9.3630,396.3039,224.9517,181.2053,-227.2881,326.8872,-26.7885,26.7073,332.1471,262.6758,-322.3423,153.5966,246.7580,-374.8563,344.5920,-59.6141,174.4504,11.3636,-2.9536,-38.3234,243.8738,446.5418,18.4913,-473.0092,-300.3676,-276.7415,-341.7635,378.0135,377.1601,-458.3744,402.2561,-201.6281,-172.8894,71.2881,-457.7148,236.9095,428.8540,161.4507,-342.9545,-222.9585
-467.8593,1.8316,333.0320,44.1963,181.3331,-392.2846,-30.0095,-7.7166,205.1772,-486.7345,-302.2088,275.6531,-309.9312,-430.1679,-22.1056,401.4920,-117.2051,-112.3508,-495.5903,-425.8873,-121.9683,-31.0894,226.1506,-432.8689,-7.4597,-475.6238,-146.8604,47.6874,302.8768,-94.5920,-93.3674,259.0768,163.9996,176.6428,326.2825,106.3681,-107.0566,-486.1573,-106.4891,-303.8939,457.0581,-209.4504,-218.5248,42.7320,3.9873,85.3857,317.6833,-406.7757,363.4433,125.7230,-357.8478,-369.1992,-48.3994,110.5670,464.2143,-221.8719,-187.2321,171.4797,-268.4162,-264.6844,302.2683,129.1428,-252.4559,-499.7934,-355.7386,-170.8779,125.7535,164.5455,421.3199,-229.6456,-181.8814,-125.5608,8.0532
85.4133,-199.6458,343.9387,352.1922,341.7916,11.5502,316.7480,-55.6047,-64.6998,250.4990,180.4825,250.1775,-39.9844,152.2507,-236.0976,-172.8242,64.1168,-0.5685,-112.6811,-147.4594,-41.8149,255.5777,403.9629,493.6783,85.2251,361.6050,-268.7663,147.8414,-201.2729,226.5836,317.0187,204.3349,480.5596,42.7102,-390.4350,467.5335,-406.3121,-143.1373,-261.0246,166.3329,-283.8161,346.1261,-200.4755,109.2444,-95.3414,76.9739,276.6700,71.6152,200.3386,-16.3658,265.0337,-155.0351,407.3833,177.0839,-318.2564,-10.1856,-7.6230,203.1513,252.5978,-84.0912,-354.2995,-331.6808,-487.8597,492.9064,126.9464,-435.3561,81.9645,-407.4662,242.1455,498.4008,5.3368,327.9776,340.4637
-493.7916,-478.5940,-116.0417,242.2380,-110.9508,-200.0580,-259.3831,52.6462,-182.4161,107.5936,-408.8996,83.3900,357.1779,235.1361,297.3923,-148.7190,302.6044,-55.6871,419.6625,-329.0582,-214.2551,325.9297,-201.0834,-398.6331,-79.8382,6.0885,382.1436,-196.5726,289.1054,-478.2938,-421.6576,152.0543,133.3215,-373.7757,-354.5781,351.5555,-298.1233,482.2380,452.0787,-241.3282,-336.6429,-291.6070,-286.1875,369.8042,283.5273,460.1949,-263.3696,-454.7348,-362.0785,493.4914,263.1951,-182.3592,-280.1883,-345.8055,425.9589,147.4826,-104.8846,293.9028,-416.1589,327.1079,-286.9709,-454.9074,-176.3029,-360.6775,-310.6152,-76.3437,-371.9951,-264.9196,-417.1532,360.7507,-164.4109,-427.7814,284.1593
494.4793,194.4623,-28.4005,-384.0770,200.5885,410.4233,-2.4455,446.0387,83.5505,437.7249,313.2345,-79.2645,454.4520,73.9943,-486.7980,176.3940,-126.2397,-203.8819,-270.1779,-225.7698,378.0199,472.0188,271.7011,-36.0316,-303.9953,494.4093,-499.2307,485.0528,76.3834,-269.9967,267.3982,-49.5955,-163.8718,406.4250,282.8156,-304.2867,137.1923,-461.8512,160.2337,2.5414,-418.4101,-136.2678,384.5613,499.8944,-288.2679,325.4112,366.9004,-432.4695,51.4239,337.4768,-272.8382,-298.4507,-102.1627,-414.7384,-48.6668,61.4194,413.5797,-316.7905,155.8670,124.6023,331.7301,-302.0529,-167.5838,240.7875,-467.3619,-108.3259,456.0929,255.2602,-474.2923,-312.1331,-42.4403,-449.6358,170.0660
-167.3926,411.0633,-445.7722,427.7246,-196.3909,486.5158,439.1972,-33.6435,9.9438,-331.5879,222.4248,-300.2207,468.1580,-489.6076,353.7468,-352.7433,407.8936,442.5832,-7.5648,159.8254,496.3767,-156.6509,-337.7018,-270.3237,-349.8114,-85.3384,473.8632,-352.4191,172.5777,-490.4940,98.4452,-243.9563,-44.5061,-285.6017,251.0705,405.5452,-306.3046,31.0417,451.0860,-479.8238,117.5296,-466.5596,158.9706,40.7461,19.2945,-257.8909,60.0641,-256.3615,-428.0702,-407.7160,178.3280,51.4778,476.5970,-18.2961,369.0075,-205.2551,122.6565,-463.6158,-28.3751,37.7790,-431.0929,93.8911,408.6929,-411.4695,-458.0060,-278.6360,-495.7666,-311.8020,-139.2938,92.7911,-165.7815,-147.8955,365.2966
-191.5040,-439.6488,440.1604,334.9731,262.1248,132.5490,379.2894,413.0390,-320.1912,461.0529,165.8125,-71.0473,-304.5960,-9.9253,-317.3024,497.8049,251.3532,313.2069,-459.5356,279.9919,-260.7989,448.0008,-159.0213,-259.3272,-0.3185,290.7056,363.6947,-487.5591,129.5667,-421.5414,-357.2063,11.4248,-335.2375,-446.4690,289.1801,24.7362,-425.1608,-55.1887,-375.7251,-394.7716,-15.6794,-141.4952,336.0904,257.0230,223.9319,-200.8553,-179.1897,-16.3147,-474.1761,-223.7983,26.5585,-315.6396,-408.3061,-434.5801,-101.9424,-6.3288,319.6172,215.6111,-129.4726,197.5640,446.2111,354.1253,-424.6359,-472.5728,226.2298,265.1773,-401.6178,-388.7080,-153.2862,362.9707,393.5050,-153.2236,88.2978
