224.1366,1.3917,-151.4584,-173.4986,-310.5374,-237.4021,-56.0022,463.5843,443.2077,-138.7795,292.1579,493.0853,349.1370,190.4286,-449.0871,377.5328,84.3510,-451.7767,-417.7670,-442.5968,344.2718,208.2278,-44.6061,-34.5271,-165.7861,149.6851,326.0165,-98.6297,145.2341,35.9730,-421.4714,338.7953,-337.0439,468.4054,-270.2534,200.8970,40.1422,-412.8153,376.3528,-305.5543,268.1710,4.8978,-264.1794,368.8497,-134.9442,87.6403,39.2891,-415.2058,148.4186,427.8647,39.1178,-190.2678,-456.1918,221.5662,-385.4290,-489.1461,310.6137,-474.8493,-223.2518,409.8504,310.5517,-104.2857,299.0472,-226.5585,194.9000,-0.6052,86.2691,-398.3962,306.0547,220.1646,-168.1050,-279.5798,99.2939,233.3403,57.8157,-364.0443,-374.2967,443.6457,-387.1181,-89.9974,-217.2950
452.4130,320.6506,60.5614,373.2820,264.6883,-151.2279,357.0974,356.9829,-318.2501,-478.0607,253.9392,-456.1174,409.6971,-93.6449,270.4421,20.4827,-434.7703,32.2228,257.0853,-327.1534,499.5183,39.3163,-447.3567,-251.5059,99.9574,-212.7722,471.4635,-498.9472,242.5717,-326.8855,-219.6350,-256.3592,18.0000,15.0482,60.0805,261.8591,-130.4779,188.2231,53.8179,-272.1550,-426.8378,-261.0179,-416.6632,341.6927,303.4174,427.3844,-295.5817,-426.4749,494.0976,351.5006,-431.4812,-424.8036,-166.7120,138.2857,-172.4420,-343.3840,483.8559,220.3067,217.8897,138.6162,-356.5535,398.0707,-427.2927,114.1098,468.7415,-142.8299,54.3083,-430.5202,261.4085,123.7883,96.9766,393.6248,-467.3831,-170.6277,-81.8007,-108.8518,124.4366,-222.5031,-425.3729,55.8981,192.4620
394.8363,250.0994,-174.3624,-373.5882,-275.2197,-127.0425,35.4735,270.7793,-294.6539,332.1119,-140.1644,-24.4059,351.8170,209.0649,150.6947,114.3489,-300.3533,273.7932,-396.1974,133.9934,-125.8735,98.6875,-128.8247,-260.6189,-393.6588,-57.7866,217.4122,131.2349,-457.6848,-470.9358,-135.3582,-25.1577,-270.6561,-458.4638,-428.5347,335.0507,-216.9742,385.5795,-296.3666,-138.2694,-110.3845,258.8778,-122.8918,114.6257,348.1377,79.8561,107.5665,-86.3430,-281.6651,-18.9409,458.0057,-351.1642,-283.1691,275.4078,-353.6745,368.6466,-56.2581,38.1808,-252.2647,-397.0192,104.4304,34.9486,409.7926,461.0391,-454.4981,458.5011,-446.6878,293.0359,472.7495,-237.5159,305.4697,338.6656,450.3877,-411.7930,153.5800,418.8868,196.1284,-79.0861,-58.1864,401.2054,-428.3268
-204.8069,-188.1047,454.3689,-47.4304,-403.3856,492.3713,382.2033,-446.0213,-276.7609,-497.3315,-77.7437,-138.1706,-376.9737,-62.9005,-459.6485,-451.5194,7.0059,67.7764,113.7729,31.6840,-84.6424,414.9171,421.1217,-61.3387,-62.5476,369.7766,39.9416,-210.7308,-328.2165,373.8387,-240.9692,382.1428,485.1085,122.3633,-471.2329,-255.8910,51.1520,320.4682,458.0119,25.4111,183.3495,-161.4997,498.0204,-198.3988,187.5058,-328.9024,-4.9063,52.1624,134.8022,342.5167,-187.4464,-40.8672,-425.8803,-443.7283,-89.8980,358.6292,-77.6943,-313.4936,74.9870,190.9326,-454.2460,-95.4277,-268.0840,-391.4769,-116.3852,163.3365,-94.9788,-250.4584,-298.7010,136.7417,-274.3340,-165.1780,-209.8239,244.3797,-123.9023,432.6648,-406.7428,159.4722,-359.9409,-108.0299,-133.5903
330.3001,-146.9672,-89.3814,227.2044,-24.7956,-482.0074,225.9890,218.6825,-465.8997,481.4820,4.7594,-123.5745,-393.3537,98.1327,-171.5936,-31.9252,26.6057,468.2668,-488.0226,462.6152,235.0227,-78.5882,66.2766,142.9618,440.7923,-135.7084,-329.8412,-95.7731,98.4381,-459.0560,-32.0352,478.7175,-137.8221,-51.2478,449.3389,-291.2647,-307.0177,464.8272,319.9108,54.4355,-184.5093,-394.7503,325.2821,150.5231,-277.6977,489.1048,-190.4297,-366.5688,442.4161,440.5036,489.2144,77.4858,278.2903,-483.4594,-373.8249,449.2929,-274.5561,-209.2723,-457.5375,497.0622,-18.8328,64.5015,307.6738,-415.4836,-357.9753,130.9165,73.1081,449.3502,-109.7840,440.6503,221.4409,208.8455,492.2979,-118.6757,479.3303,-84.0936,-249.6668,179.2476,-121.2925,-125.1821,426.7802
257.8021,82.4406,305.0782,-367.1611,-96.0729,-305.3983,-361.5064,127.9484,-325.0420,224.7133,-284.1170,-273.9614,-195.5673,124.5502,-490.0537,328.5060,-78.4444,-33.1095,350.8610,106.6500,-372.3624,448.9902,380.1065,492.4666,-85.8289,-207.3010,-432.4643,341.6844,-453.6906,-244.6105,-447.7229,-465.9431,-469.6555,218.8425,185.2775,75.4852,-308.6410,-279.4822,126.3650,302.4500,-126.0318,-475.9440,79.1359,334.7759,46.9173,-406.5622,313.6947,243.8044,74.7579,53.7915,-161.6621,239.6462,352.2482,-65.0971,6.4818,-355.0038,-474.8844,414.0626,321.1759,27.8067,225.5681,249.8618,244.3139,469.0673,-103.4140,-443.8912,-473.8653,-263.1058,174.4998,-292.1159,-145.9917,-16.5385,-363.8452,-195.2428,-378.2037,464.6585,-222.6957,421.0827,134.3507,-410.8891,-483.6066
267.5230,-397.5779,-355.1960,-40.1175,60.6701,320.4597,307.3936,445.9349,-366.2812,-192.4525,-131.4195,-482.4035,280.1541,-235.2099,189.1068,491.0085,21.2248,-410.6547,7.8467,457.9040,-261.4649,436.8348,-284.0756,206.7738,41.8569,357.2568,-232.8443,19.4890,330.6652,-239.1115,59.4271,-29.3715,-146.3361,472.6504,-398.7782,-268.4022,497.7437,-207.2527,345.9807,366.0119,410.7464,461.9820,17.7527,-403.8611,272.1177,-216.8498,403.8077,-130.9438,-490.6161,-362.3708,67.2907,0.8912,-146.6758,172.9545,181.2927,-483.9971,70.7335,164.1269,103.6164,112.8726,-159.5996,216.7887,-231.9250,330.0066,373.7376,164.6772,-287.0872,396.3061,301.7260,-481.5124,296.3541,-276.1150,-323.6580,-479.3367,43.4232,458.7941,87.2699,243.3229,-126.6805,144.7480,-39.2323
7.3349,443.5990,-436.2567,-260.5282,281.0034,-403.7517,-410.7743,447.3549,-38.2119,470.9520,-305.2343,-482.6308,341.7229,-128.3344,-199.1181,423.5206,18.0897,-266.0848,-52.5115,195.6174,-266.3423,101.2216,-288.4304,85.5903,-224.1343,106.2868,103.8784,-5.5536,55.1750,319.9477,-493.1602,-186.2874,256.1920,356.4899,118.8644,-424.9868,411.9599,-413.6241,204.3791,-337.2989,-230.8218,-324.8975,265.6466,275.2136,158.2908,-183.6167,54.9661,207.3789,180.3353,-74.9491,-265.8317,256.5361,-368.2123,483.5558,-361.7779,-112.7650,380.7953,286.1821,-78.5439,-185.9086,-44.0851,-164.9536,325.4519,-324.0487,179.0142,-68.3808,191.5332,97.1197,-173.9341,453.9013,-92.3658,-240.4989,-252.1690,289.7894,445.0848,-284.8505,-339.5757,177.0821,-8.5768,191.1167,-116.7357
-157.2293,-286.5036,172.2473,-77.5087,-457.0015,389.6978,-336.9808,5.3286,-227.4753,222.7896,481.9987,65.8415,294.8010,230.4921,69.8342,7.5820,-350.6388,477.5404,-263.1283,-196.8506,-280.5606,411.1671,-489.2425,-243.3952,157.7815,-74.8681,-18.7558,-191.4019,-469.6188,237.9283,367.1680,-449.1053,-469.6309,280.0637,292.8548,316.9051,-462.2416,-119.4294,-188.5507,453.3517,67.4305,229.9691,209.2572,-239.3493,-191.2248,84.7799,26.1211,377.5498,26.3830,-338.9343,-13.7411,85.5142,247.0123,-367.6698,261.5577,-203.9561,101.0902,143.0078,-323.2996,-376.0219,-137.7798,-437.5321,-297.1717,-187.2581,77.4954,-160.1297,459.2692,274.3877,-29.0910,232.5024,-415.2479,-60.1367,-55.4405,-350.9504,-394.1901,497.1158,145.2131,307.8037,390.7153,-475.8863,265.0588
-330.3974,179.0087,-397.0585,402.6880,409.2083,-310.9446,24.2051,30.2695,125.4473,43.1350,48.8093,256.7437,268.8260,219.8390,-228.1053,446.6197,418.6016,8.3016,345.2595,299.4539,379.8001,-313.0208,-262.0981,246.6761,130.7827,-380.0773,-167.8367,-5.4118,-279.0627,446.4566,-467.5384,490.1322,-173.7648,-483.0575,247.9709,-381.4779,-411.9593,389.1183,-36.2376,-492.5834,156.2481,235.3151,-218.6470,426.6074,184.8783,362.0715,-32.6424,-201.6373,368.6763,186.7047,256.3883,278.3087,-473.9723,-143.3454,-297.2983,192.9859,417.1085,468.5721,-281.0693,8.0452,361.6408,189.2301,-3.4092,-69.0870,-138.0033,179.5974,153.5888,-188.1895,168.5739,-388.3716,-216.6301,197.8517,487.0316,-453.2327,-289.1829,243.8743,65.2775,-37.3890,44.8687,282.6058,226.7383
-22.5102,240.7908,341.2774,-480.7174,30.5326,110.1611,389.9781,-398.2154,390.7733,-221.9066,145.2555,-20.1433,443.9762,462.7374,391.1950,-266.0542,88.1088,340.2053,467.8978,-223.3126,-350.9572,122.9934,-121.9983,-112.9019,191.5801,161.1140,-409.2395,-320.8465,277.7133,-202.3652,249.0798,80.1425,35.7846,-146.5394,483.3755,18.4785,-395.2577,55.6960,115.7746,246.4379,-206.8860,124.1922,173.7505,366.1590,-135.4055,-484.4609,10.1544,218.2106,-430.4514,-388.3971,296.2619,-475.1011,107.8250,220.6671,11.0126,-350.3880,-161.1914,494.9462,-384.7506,379.3195,281.1071,-69.7564,157.2411,373.8979,15.6676,273.0009,165.7726,481.8536,315.0319,323.5024,-495.6401,-0.7944,34.1701,31.3594,-431.8986,346.6641,-263.1202,49.8086,86.9642,287.5182,-174.5207
236.3186,-410.0191,167.6870,-323.4054,28.0317,176.0692,79.2003,273.7015,151.2300,440.6534,-226.3787,-457.7420,145.1990,462.9008,166.0978,-58.4375,254.2061,-160.6457,3.5793,-101.3009,-183.7045,345.4572,-167.8021,475.4545,-475.3597,418.9856,-161.6530,373.7195,172.8133,220.4687,-321.3910,44.4509,288.3815,413.6043,-481.6302,349.2084,-352.3239,-96.0994,-67.6653,266.5267,-223.9323,7.1812,-128.1024,-217.2523,136.7419,-132.6058,6.7534,-122.7557,36.2104,100.1766,418.4585,94.0034,497.9178,-460.4045,-447.5001,266.0686,136.2092,-443.5123,-76.9842,-374.2846,477.0179,-457.8473,-345.8636,-372.1837,145.8478,-334.6217,429.9406,224.8699,108.2074,428.9045,-128.2785,314.6542,-120.4830,59.2426,-266.3186,-282.4054,389.2806,330.6140,330.4595,1.7423,195.6575
3.1538,53.7012,167.9502,181.1519,215.0214,-463.7217,244.2619,324.2262,354.8228,274.3047,-71.0073,126.7010,27.1431,393.8679,256.4093,497.0851,450.2508,203.2086,278.8214,-447.0313,168.4584,496.3982,-355.7721,-240.9392,-120.8444,-496.7025,276.8122,128.4636,98.3338,106.0377,-122.6153,-203.3222,-13.0755,-499.2188,-104.9521,185.7343,388.7774,-171.5404,-484.2049,314.3939,150.0909,-195.0175,-263.1922,441.5862,-114.0281,399.8467,-441.3140,-154.6461,260.3988,-192.4113,388.7725,423.7802,10.5578,-135.1387,-431.3679,412.1251,194.6891,-461.7169,-75.4237,-199.5432,482.0861,401.3250,264.6895,-13.0392,155.4232,358.1825,-486.8353,56.8388,-270.1304,-138.3080,-239.8912,325.7682,-415.2643,-420.0411,-196.4282,83.2161,-137.7587,49.6163,-289.5736,-63.5721,-108.3959
493.9855,-465.7030,-1.1284,482.2160,-170.9673,283.2749,221.1970,313.3807,-338.9415,356.3807,382.6962,343.5941,-351.9722,223.5510,-130.2912,-15.2125,391.3624,-195.7903,-196.4040,-201.8637,-292.7135,-265.5640,489.2370,-344.5029,41.4098,241.0973,470.4643,25.8210,-72.4043,-194.3912,-398.4400,-45.7328,-472.9236,-391.8215,408.7323,187.7855,-178.3623,-479.5040,303.6213,-474.2845,237.8239,-259.4056,183.6663,-214.8971,235.4675,373.5151,73.8165,-285.0556,-70.3670,330.6159,66.7175,381.6199,321.9279,287.8831,202.0488,354.2810,-419.6296,489.1864,331.2283,-209.1917,93.9164,18.5390,-126.6920,166.7341,312.5762,-377.1482,224.4508,129.1555,-47.5814,-368.4843,-363.0223,-299.2415,95.0015,-263.8146,-105.4968,-176.9392,62.8967,-320.2540,273.7007,-352.6907,71.4167
-368.6942,-96.6331,-373.3081,-446.3143,313.2630,161.2754,457.4415,-255.2788,-307.7091,305.5208,328.6846,-42.2030,-365.8499,289.7142,393.4601,-229.5362,266.8618,439.3393,-180.3694,9.4134,-146.9434,307.7822,-42.3222,-103.0612,259.6807,448.5451,434.3241,-278.4595,63.3591,-468.9148,256.9292,-367.8004,347.2749,-435.0346,224.4159,-115.2374,313.2216,-487.2058,-462.1329,-382.4264,88.0911,-80.7050,-13.5392,139.9330,-104.4558,-21.7936,-87.8960,-409.4247,190.1045,439.7674,196.4600,222.0533,-475.1679,-65.4543,384.8791,-311.8430,-319.5105,43.9518,45.3434,153.3768,-449.5344,388.0534,-440.8687,306.1938,297.9817,419.0532,-445.9243,-313.5916,-188.0863,-3.0161,-160.5361,361.8667,456.2756,-27.3029,-190.4797,252.6598,61.1181,24.6260,-151.2869,-494.5839,-326.7871
-251.6477,210.5196,356.1320,168.8339,-273.1386,465.5088,-284.6051,-281.2711,-226.2934,-36.2297,495.6479,123.5279,-126.1449,-299.6557,289.6363,309.7597,427.9811,69.5970,-34.0165,372.8739,423.9785,-317.5829,-380.0705,-327.5230,-379.5084,189.5909,278.8260,150.3487,-432.1887,-368.2813,-4.2426,130.8349,417.7958,-60.5863,-7.0944,-91.9258,156.5288,364.2981,-324.7311,-68.9313,63.2811,-127.7646,32.0161,-107.6087,-286.2854,-482.5349,427.5853,-102.3127,-323.8759,-388.2376,230.8660,404.9320,-120.7577,-419.4282,69.8644,-251.2334,436.9648,297.4915,347.8362,141.4884,168.7293,467.8726,486.4428,494.6890,-477.0343,-411.3055,424.6302,71.9440,-156.6142,-290.2397,-99.8296,-365.2964,-313.5128,103.0144,-160.6463,-113.4468,-346.0512,-76.8440,-310.9910,198.6520,-112.1831
-278.8390,-77.1826,479.9724,262.0675,359.3480,-282.6063,91.5222,-186.0342,-478.7562,-312.1323,-371.4465,-287.4293,90.7574,-8.9389,54.7493,-184.9466,-61.8635,109.2390,270.1835,-412.8127,-397.0587,-220.3227,-131.3825,-373.7864,295.0614,387.2771,490.5717,-31.6783,-36.6142,-331.6942,-132.7960,313.1491,342.2370,-119.3602,16.3527,314.8544,477.3944,367.8651,418.2288,162.6129,451.3763,-493.6044,-428.1239,-340.0753,223.5570,61.2966,-398.0089,-335.0640,358.3906,454.4448,-216.9306,-236.5036,-92.8879,154.2724,-37.0720,464.0485,-67.4118,163.4590,-486.1486,169.5986,-353.3118,107.5780,-393.2641,229.3016,436.0448,322.0386,35.2283,-383.1386,43.8980,-347.3050,493.5197,-266.3300,-71.0331,124.2023,166.0058,314.4399,87.5787,-270.8382,-441.0020,142.4233,261.1180
-218.8436,54.1128,443.2964,-72.4399,-478.5700,385.1753,321.4424,435.6135,-458.7333,-46.1528,198.3879,-496.7126,216.7706,28.5113,216.0274,-76.7449,258.3750,499.0443,-129.0347,-37.8421,-227.2195,-22.5749,314.8319,185.8493,127.1713,-53.6334,-281.1516,-128.3010,468.7934,277.0253,-77.6104,428.2596,220.3307,-387.4408,-99.2922,-26.9714,-181.9006,4.1302,160.8328,-215.9087,-478.0556,363.1351,-362.6905,452.4025,331.9451,-54.8190,-170.7105,-200.0014,-216.8405,350.3362,-491.3477,-431.7133,-29.3009,330.6616,348.9409,424.7745,-359.2715,-429.9762,416.3935,-89.9797,-26.8583,45.5841,3.3796,-152.5216,220.1797,-155.8019,-346.8076,327.4891,8.6947,-123.3934,-230.0780,-242.7574,-400.5930,-191.8554,180.8065,349.0698,-86.7710,207.4004,-486.3577,-205.1671,230.7081
-138.5051,-125.0454,111.7220,-242.8862,457.9950,94.5175,-88.0411,428.8357,-226.5452,-487.4745,21.9201,293.4531,-138.4121,-205.9043,-157.2901,-13.1989,83.1111,-94.9588,192.9401,99.3585,126.6008,299.1720,26.1654,464.8370,-166.1866,-109.7944,-155.8138,384.7434,-392.4158,22.4830,253.7838,352.4398,-367.2640,-362.1910,428.2769,299.3623,463.4042,464.9547,488.6342,270.3517,491.2749,389.1262,-476.9668,46.1205,71.9193,-388.8036,159.9182,-35.4646,77.3619,-259.8100,123.1366,-330.0779,-91.3430,466.4479,345.3677,-368.6409,74.8500,478.0492,-351.3366,128.4058,116.6208,403.3595,283.8555,-403.7291,-361.4219,254.4123,190.2876,414.3007,-403.4475,2.0570,340.2973,91.4787,12.3520,-283.4681,-250.5244,247.6184,-120.7417,448.6481,386.6526,-339.8597,-206.9252
-260.7573,-38.6522,84.1500,-244.5697,457.8419,-343.7536,-457.8435,-94.6939,184.3294,-83.3719,170.2570,-474.6610,-323.9215,65.3351,488.1128,207.2472,-452.1476,-327.1514,447.8646,-108.1078,-423.8377,-29.5631,122.4220,-326.5357,-39.1774,-274.8607,-428.6990,-319.0433,-489.6261,-381.7936,-258.2061,313.9018,467.7818,-145.0829,466.7807,-220.6738,351.9855,-357.1634,-206.7307,-297.8460,337.2724,466.8655,394.4764,138.9930,-186.0364,426.2589,428.2778,381.5383,297.9999,354.0509,-65.7829,-131.6962,178.4520,419.7936,-431.6023,-295.5360,197.7929,-3.3075,-113.7646,97.7404,-442.2163,-482.3462,-68.8761,-11.3026,472.8865,-483.7014,-176.2595,-65.8441,412.1943,-493.0326,309.7682,-190.5000,4.0044,384.7041,-86.9641,-36.7878,125.9555,469.0281,-405.7415,63.8571,-178.1333
400.2992,299.3731,430.7923,-466.6135,-455.7646,-244.5026,-242.8471,261.2290,-381.1849,25.5209,-184.3755,-138.3565,-158.0698,-404.5551,-446.9564,352.1853,-90.9461,-72.6238,151.0081,82.6647,347.7571,400.3697,-294.8360,218.9496,89.6037,-101.3739,-300.3579,-15.7659,-416.6491,-363.1492,-214.9141,-30.5846,414.8699,-166.9804,-136.4737,15.1887,291.9748,43.1369,326.7874,-248.6550,-179.6283,-285.6491,-210.2889,-46.6645,165.7197,56.7536,107.0809,317.1082,317.7765,-284.6916,-482.6038,-350.9199,-19.5415,368.4423,88.4916,-236.4689,462.2965,-99.5902,302.0814,76.1405,181.0437,30.7205,465.1978,150.7671,8.0630,348.7618,-468.6821,-225.0667,-257.7216,-72.6144,-355.5565,-484.2552,473.5784,-316.3708,426.0182,-238.6303,-204.6500,298.0835,435.7491,-70.3392,-393.7622
