217.0015,377.1533,118.7895,415.0919,-499.5953,109.9534,424.1091,-193.5346,419.0019,-74.9311,-113.4879,-170.1171,-374.4457,-10.0425,-301.7979,-342.6043,-342.2284,-360.9344,-307.9608,-277.8690,116.5863,-397.7557,107.5555,-215.4071,464.0669,308.8883,10.7171,-437.5271,490.2013,-293.9711,319.2237,-326.4777,352.1394,-442.2432,357.0218,-153.8078,384.0307,74.4695,-308.2146,-406.5336,-309.5838,-417.8978,363.5432,408.9327,493.1130,50.7250,-268.7820,20.6564,-293.7803,-225.6646,-99.9137,-252.6286,472.1757,-238.4971,-122.9784,425.4979,-174.2894,374.1979,-266.4737,-450.8932,344.5858,406.3842,48.2294,443.1133,-367.1495,492.6087,238.4912,-223.1071,375.8308,-147.5927,-278.3483,-470.0657,404.8655,169.6550,477.5507,499.3535,141.3911,88.3166
415.7355,400.9098,164.1237,-331.5851,-180.7114,403.6705,-230.4630,209.8621,212.0064,193.6804,-218.4247,56.9033,-337.0124,-250.2538,-26.4253,418.9790,475.4455,-187.7731,80.1699,157.4523,260.9246,-107.5370,137.4632,312.1459,89.5974,-113.2902,20.6609,-19.6282,451.8801,292.1557,2.6553,-114.3606,194.9281,184.9237,-374.9565,-329.4766,-447.2381,10.4024,-244.7056,404.7156,-220.4061,-140.9716,478.7598,-456.5301,-185.7414,-152.3104,-74.6627,130.5815,-426.8120,-344.2007,469.8370,81.0949,-25.4150,207.2009,361.7766,-56.5179,248.5177,218.6362,97.4355,376.1106,409.8182,-213.5223,325.9214,469.2658,364.6299,160.2017,30.4221,-180.5386,491.2827,285.8972,191.3970,-196.8429,-18.1863,-314.1841,-466.0399,-67.9411,-244.6359,-162.1193
255.2525,123.6271,446.8920,-271.4881,79.0199,-192.4258,-72.0870,277.4531,248.9427,237.8832,312.4968,447.0458,-319.0934,-165.4626,-215.3227,-364.3035,-327.6692,437.8712,-303.6361,55.4478,220.9276,268.1290,154.3388,313.8710,327.4950,5.8171,273.6363,-32.8738,428.0540,135.8163,-209.2380,-490.3988,-150.0464,327.7417,222.5293,324.1362,390.5525,490.1754,-170.0579,-248.4144,125.6219,366.5089,329.9382,41.1271,-346.4399,-429.9540,-102.7133,386.8149,297.9947,-220.4902,-222.6766,423.5747,397.9270,-438.9364,-370.9388,-366.4317,434.2204,-280.8331,248.1700,411.4274,272.2125,-278.3569,36.9049,-388.1667,391.6576,38.8345,298.9774,-108.3321,-368.6486,-13.5199,97.0718,412.0769,-204.3670,-12.2181,161.8985,-444.1409,-332.6460,325.7479
238.5276,203.3515,255.4387,181.3749,-271.0010,7.2888,-468.5004,-134.5466,63.5663,34.2647,240.3516,170.4141,160.9123,401.1536,117.3240,-60.7286,-446.8803,-194.2463,-139.8787,-396.5279,-366.7114,118.7856,-30.5691,124.8414,-130.1499,-427.5480,-249.6454,-102.0658,358.7149,402.9195,4.0058,474.3009,460.4330,-288.1666,476.0042,388.6110,-251.7910,22.0575,281.3183,-154.9224,-197.1642,221.5642,60.7140,-203.4250,237.9349,-477.1383,-290.2728,-224.0823,443.2133,-274.0139,127.2465,-229.0096,216.2784,398.7742,-499.9482,-163.1907,-19.2632,277.2489,-160.7986,167.7538,359.9872,189.4119,-480.9143,-47.4800,-10.0329,97.9759,-403.2383,-114.9801,-44.1215,84.6467,-173.1238,-189.4203,439.3727,61.3179,351.2870,229.7312,17.1754,-131.8654
-61.5529,-138.5076,293.7551,-325.2477,-385.9082,-199.1349,-411.4109,-371.9519,147.9675,-66.8761,-261.5147,371.7120,81.5891,171.0201,-46.3786,-370.0217,429.7789,457.5649,-462.1281,413.3186,-380.2809,451.1954,174.4034,-363.9613,-130.3528,262.7349,-490.3898,-102.4311,112.0863,-149.2531,127.3729,245.7616,-378.3782,-156.7850,287.9778,-363.7419,-270.8836,-249.3388,282.0107,10.8406,-19.3953,451.4832,-267.2940,240.6201,59.2774,376.5289,-270.6834,-318.4042,-403.3362,-102.6059,-419.8212,-100.8469,-467.5016,192.4779,-403.1027,-252.2898,-11.3633,229.5277,-426.7235,-143.5674,136.2384,-91.2983,-68.5133,98.5801,-401.3673,206.5978,-283.3762,-441.9236,-335.0106,370.3844,262.9609,30.0538,-452.4626,-367.0804,-337.7021,413.0958,369.1137,62.9891
-478.6912,176.2753,-79.9455,133.0783,108.2464,-353.6859,4.1147,-290.7931,65.2918,-195.7707,111.0801,461.9958,399.0087,-137.1553,339.4105,-134.4981,-37.7594,448.9658,-93.2371,123.6771,-338.8456,478.2860,109.7145,475.3775,177.8749,253.5340,-259.5897,-117.1994,-78.1879,61.0500,218.7508,-135.9188,-28.4583,-214.3348,488.0577,371.5221,12.4314,245.4839,-126.4961,-358.2343,-83.8530,-349.0009,428.0079,-103.5335,133.4927,-243.5914,139.6849,-418.6274,357.3461,-130.1574,-111.1450,-147.1220,-173.2193,180.7599,21.7242,-383.9781,484.2407,470.6482,359.2920,-183.2076,-433.3082,296.9039,193.1888,-195.5885,-335.1695,-2.2746,-111.8063,336.8596,-253.2791,488.2903,-94.5881,107.1048,70.4709,458.8194,-254.1713,-498.9192,-190.7298,-339.2770
-137.4794,-150.0519,370.3336,-158.9226,-200.6577,-411.8769,80.2644,283.5880,-209.0260,-334.1823,-261.0691,24.3974,-466.0700,201.7145,-72.1390,92.9816,-236.0683,219.7158,-269.5765,-115.2227,-175.2553,479.5006,-308.5635,-382.6284,-497.2760,167.1067,399.3203,132.4274,-211.1155,-46.2443,-339.9409,292.6997,-332.5559,30.8244,-325.8384,356.2560,-400.0138,18.7466,-360.0642,-258.7476,436.4901,-398.5943,156.2874,342.7805,464.1571,326.3428,-4.4338,237.1974,-160.0041,-349.8782,330.0590,120.9540,-473.3130,183.3252,-24.3410,-488.1587,125.0415,298.1722,-42.5957,329.9510,409.5656,237.4503,383.3126,381.1261,-276.2609,-95.5947,127.4436,180.1631,104.4315,-386.6800,-422.5320,-324.3190,191.2872,-10.2901,-209.3423,-429.1492,134.7344,-297.7087
-86.1877,-181.9386,186.5591,403.3671,-413.0625,264.9406,-219.5234,410.4713,109.0755,-316.1955,-274.1672,-457.9070,-47.9373,281.7643,420.3067,-285.3308,-143.6047,-440.1074,-338.9535,-174.9887,469.5333,441.0077,83.1196,-413.6732,-426.2332,-62.0420,-464.2576,204.5532,-269.8901,23.8792,254.0725,453.3896,-231.2705,139.9207,-407.7864,-21.7350,-246.8499,368.4472,-148.4123,401.7992,-27.6577,-248.3586,-134.3726,95.3167,312.5312,172.7883,204.9222,-352.9260,179.8730,230.0647,-19.6662,-220.6545,298.0393,-19.5621,155.3132,-162.5419,354.4931,115.3707,-321.9656,-261.1859,-186.4407,-293.1086,182.1452,93.5747,-254.5244,-451.2712,-383.5357,-183.0009,71.0687,8.8019,369.9422,-114.1206,-141.3708,56.2128,140.3805,184.3041,295.5892,-468.8708
-185.2106,-0.4505,119.4919,126.5685,-251.9908,493.2540,158.1211,-61.5149,347.8536,192.5317,423.3415,-35.9849,110.8680,398.2428,-166.8261,193.0066,-261.9979,-142.2066,-199.4361,-375.6990,-487.2109,239.1258,112.3573,-398.6415,333.5514,-341.9126,-467.3650,324.9983,-255.2538,-40.5576,246.0138,-59.3977,-34.7341,-110.9385,-213.2393,24.8800,277.6239,-281.9278,151.6452,237.4440,-46.9059,-348.3270,201.5373,235.9603,336.9837,-9.6499,-353.2397,203.0907,355.8494,371.6565,465.0785,-103.8901,-143.1336,-30.1279,362.7072,124.3652,-57.9113,-322.8489,-365.4737,-371.7596,-482.2948,-105.7379,-388.2850,-464.3298,241.5184,-458.9689,316.3818,87.6589,322.9310,-132.3519,309.3056,-383.2285,-283.7791,-89.5921,-190.5170,220.1344,-166.3485,346.0452
-3.5903,411.3900,1.0912,323.0199,72.9046,-469.5218,-226.2264,-78.0440,-343.3086,-495.5400,-140.4952,-264.2537,402.5366,-431.9994,83.7280,-390.8410,314.7990,-85.6176,393.8943,5.1983,492.7005,356.5097,-152.7227,46.5637,253.7913,381.3620,-199.1396,-477.0336,-344.7843,216.5606,-348.4751,301.3639,-4.6678,115.2271,463.3146,-307.9051,-127.3253,98.2016,-449.1478,328.9155,-41.1043,34.5501,-21.8403,28.9508,-170.2018,325.7194,-436.6439,14.3270,228.2396,-384.7422,-210.3590,153.2004,422.1814,-493.7262,371.8881,-140.3187,-134.7961,279.4265,-429.2284,-497.4787,167.7360,205.6613,384.1730,48.0361,170.7845,105.2808,-367.3115,219.3562,-419.4496,182.9238,-22.2541,-176.4715,-235.1245,-142.2007,-485.3480,390.1090,-132.3989,260.4422
-202.8778,-1.9873,-359.2035,-7.9930,321.6281,158.4397,410.4069,338.2010,155.3104,-451.3468,-169.2324,-312.7292,-212.0939,-242.1987,-74.2606,-22.6154,-347.5885,310.9127,-272.6706,360.9923,-114.3751,-24.6843,-222.0230,28.2975,383.2077,-43.7247,379.1594,-102.7847,-164.5537,382.2448,297.9467,174.3468,-192.4727,7.2377,-160.4019,-118.6741,-396.3881,-241.7285,49.3785,-207.3070,-68.9833,-68.7286,-167.1814,-237.8607,418.0241,-272.8277,-267.6238,-294.4392,391.3389,189.3561,-153.5058,-367.3298,143.6897,0.7069,-181.6434,225.5173,-157.7366,416.8575,-385.4445,-294.4133,139.3649,208.4986,466.6769,-271.2421,-281.9090,305.6966,-447.0377,28.6135,444.9671,-149.6423,-83.9804,-373.6954,-123.0224,396.7971,357.5461,-380.9626,33.8562,-421.1469
-423.1820,-317.6657,237.6439,484.0083,425.6984,-479.1175,-53.7211,388.8274,393.2590,241.3389,-409.7260,6.9669,78.5236,325.5443,218.9816,-139.9552,-208.5451,79.0588,311.9150,120.2674,116.6416,222.0988,91.3567,288.2147,-94.9906,499.1419,-289.1989,-282.0914,-270.0737,-69.9986,-125.8248,-365.2627,-89.7644,347.8456,-362.6578,474.1755,-104.4921,-409.7520,264.8355,-478.0967,-200.5276,-188.7570,297.7361,2.5140,201.4431,314.7571,-415.2361,216.8236,71.5372,108.8956,118.1556,-75.2201,169.0470,93.3226,-155.7168,-318.7465,26.1303,-185.6722,128.0672,365.1933,-319.5551,462.2792,-333.5782,-254.0078,-420.8685,476.9300,401.1746,147.8243,386.4255,209.2814,-1.2504,493.7739,-331.1526,101.5569,-320.3478,-61.0250,193.7029,4.1249
-193.2700,-293.8584,-404.2624,-445.1707,-499.4688,431.0363,303.9987,-154.7900,-124.4625,-128.0958,454.9706,83.3026,354.3228,-338.5306,477.2359,-235.8002,-116.8521,487.3287,-0.8875,345.8696,-220.3850,438.6201,106.0168,460.4617,156.3276,183.2416,-71.6229,-53.6126,-151.4622,-444.3021,-416.3091,34.1087,-40.8320,-352.6415,334.8801,-380.8213,411.1347,-433.7507,-264.4260,90.6915,468.7265,-65.9820,331.9295,304.0682,-363.1321,264.7887,-124.1291,391.7017,-339.9652,92.4562,157.6274,17.5209,140.9050,-235.2878,138.8927,380.5384,-197.8916,433.3917,114.0286,59.8316,-72.3319,295.4174,-425.5399,398.9268,406.4508,-280.1452,-390.8133,153.5002,492.6920,-407.8944,163.4414,-179.1336,-86.0033,132.6289,-43.5679,-163.1816,-263.9647,393.5041
176.7688,-314.6198,-215.1959,-340.7451,79.8769,-160.0831,157.5611,-11.0650,-185.7715,130.6127,96.2507,-138.9782,111.1164,474.3363,319.5126,4.4758,19.8718,442.6080,-299.4947,237.3231,-130.6808,309.4151,11.0208,-357.2326,265.2690,-278.5297,-300.2185,-259.7893,-360.6093,-369.6740,-75.7271,126.1428,-113.6663,-469.5252,-38.9263,275.6350,-461.8629,145.3176,18.8377,163.8186,-88.7632,486.2308,51.8427,-387.9803,-313.3266,109.0132,338.3391,357.4053,93.8300,-378.8973,346.8741,488.2276,2.0223,-131.2063,-475.7306,102.9639,9.7783,392.5873,49.1832,329.7834,350.2502,-437.0760,233.0086,-43.0488,-474.2925,342.1840,318.4320,358.6106,-468.2588,-295.7140,-394.4237,-452.4637,-253.6161,110.9405,198.5296,372.2683,-468.4350,-212.0663
324.0413,-223.2611,-112.6808,250.4845,47.7536,378.3182,-349.5688,253.3909,-117.2288,-324.0988,117.5536,401.4752,-8.7941,373.9768,-125.6063,333.7047,299.8151,-359.9488,173.0099,-345.0492,342.2046,-247.2289,123.5643,-143.4246,155.2935,129.9161,-66.0748,-472.3597,5.3967,157.3189,-462.5749,-273.2448,-300.8460,-52.1960,-377.8984,-52.7809,-47.4165,-486.4267,-329.4413,-494.0277,1.4897,95.8477,355.8778,497.3371,32.5115,-189.0605,-370.1837,272.0510,-162.3850,-480.5086,320.8590,234.5375,-251.5212,472.5417,-455.4763,51.4250,391.7104,-200.5276,61.0583,-377.3493,-68.5492,114.2857,-79.3424,-18.5409,-54.1623,-244.3033,12.3611,-225.7844,-158.2751,-485.8210,-374.3253,-76.2809,-382.9257,-343.2884,-444.4531,-317.8111,-41.3520,177.8748
423.1738,139.7585,116.3289,-81.8607,-499.7507,-221.5018,264.2955,-448.1364,190.6757,-105.3572,-400.4721,-481.8909,-166.5623,26.1770,-145.3796,-285.2760,287.2322,-2.8582,37.8925,-106.5827,-190.8202,47.1026,332.6628,-185.9879,-472.1768,268.4713,187.8428,410.1197,-70.2485,475.6078,241.0513,236.5563,172.0179,169.0873,152.6021,-154.4717,-18.3508,-457.2351,469.5316,238.9759,180.1570,-251.4074,-417.4494,-481.7713,51.2564,-437.3907,-17.8276,-59.2584,-439.4545,-151.5211,466.3628,477.7303,-298.8361,51.5324,-349.8892,412.5168,-245.8656,202.9827,339.9068,-406.4510,-74.8385,231.0991,-124.5765,-247.9841,-122.7769,233.1957,147.3876,488.2196,-499.4942,261.2994,-241.6285,29.0908,-130.6804,-376.0650,213.7419,-420.9677,497.0929,462.8981
-199.8039,255.9976,157.6219,441.8194,482.3863,-89.1140,-6.9120,332.0463,360.0889,-421.4507,-148.5463,-391.5625,134.8490,-488.5853,-157.6183,124.3012,430.0681,-104.5711,13.8695,430.6659,-454.3672,-181.8695,200.5496,-91.5154,-472.4625,430.9167,-90.6592,-385.8460,124.9737,-233.9336,206.7180,-398.2740,-308.0712,-366.8675,288.7623,-34.9798,-174.0081,277.8962,357.4323,415.9780,297.8348,324.5246,444.4162,11.2646,-447.8412,482.1834,-426.9109,181.5785,397.6594,-174.9660,319.4339,419.0137,-370.1688,317.4465,-234.3534,-202.2500,-453.6076,313.4025,-284.8029,405.2190,290.3815,-208.4876,335.8233,-18.1494,-107.9884,-341.1548,31.1144,180.1093,453.3114,237.9500,-490.3661,353.6490,428.3961,-146.3888,161.6976,-1.7340,-70.9166,285.3509
-172.7910,17.1912,-180.2884,-346.0678,333.4158,94.6559,78.7329,-138.5318,-191.6366,111.2926,-446.4298,54.9170,-361.3774,434.4697,92.7667,422.5296,36.6786,479.2353,353.9598,-415.4478,-283.9232,7.6313,292.6888,139.3169,23.9737,-35.9222,-389.4670,93.3252,271.4871,437.9727,-196.4475,-179.6315,479.8228,-20.2911,-170.1137,-79.5790,-436.4526,-224.9103,219.4281,89.4021,-3.4979,-335.8995,-377.6708,373.3296,-386.0298,-131.1650,-423.8312,-488.7121,-181.9081,257.9094,-478.6882,-198.8310,-435.6504,-260.5981,-444.9992,369.0274,74.5660,-83.6069,-241.0391,464.1314,4.0887,-385.7226,-185.6394,380.2255,62.5460,-177.5274,-473.8982,-254.2604,-152.8143,-222.9667,-129.6248,-213.1916,69.0208,-318.1570,225.5995,144.7075,231.1845,-208.1877
269.3516,264.3166,450.7742,-283.3199,-435.0329,-150.9492,143.0765,-187.9774,147.4542,-157.4036,-98.9275,441.4538,-125.4963,-187.0109,131.7865,-397.2357,363.8304,-456.9392,-59.3968,-234.9338,244.5677,-392.0170,328.4666,142.3089,292.3130,-256.4483,-159.3450,402.0143,115.8931,479.0287,-327.9738,451.4405,230.3214,-198.4625,371.6386,68.2802,-284.5707,-140.9378,480.1138,407.7567,-137.9390,407.3353,-477.7724,-25.5317,455.2761,-241.6624,-229.9497,-325.8377,-475.9309,87.8717,-184.1394,-461.3957,-101.5688,264.1198,-432.7153,157.7934,-33.6103,419.1298,40.1537,354.7533,359.2190,75.8224,10.4233,-489.6777,-462.0695,-84.1418,44.8137,-91.9574,-442.1055,-308.5399,-186.0704,-494.7605,42.2396,-198.4121,-7.9255,-132.2636,-227.9194,129.6318
110.6155,-7.2458,-138.9053,-31.2717,166.5443,-86.5405,-233.1867,-236.2139,-292.0014,-205.1427,114.2525,-469.4314,-74.3329,386.0611,195.8796,16.8299,290.3700,33.4198,289.4152,269.3371,400.3542,-309.9761,315.8735,-200.8971,-438.2091,143.9597,-269.0088,-462.2579,-74.3301,455.1099,211.1386,369.7509,492.5474,99.1997,87.4623,-211.5247,-25.8305,-229.9434,283.7059,-156.9116,478.4361,322.9811,180.3381,-113.2182,-115.9634,-169.6275,262.4061,-290.5406,-342.0495,109.9926,-193.0365,328.2697,-124.9640,78.3413,-95.0629,170.3674,-291.8874,-471.1476,-71.1469,-153.5343,-248.3494,343.1075,287.5821,308.5220,322.3334,-311.6151,86.8372,94.2968,-208.6983,-337.6300,-400.8961,-178.3131,-483.1068,-42.7585,411.1228,300.9431,495.0561,-198.1466
-323.8752,-253.9674,-74.8455,-426.4786,4.2110,-0.3565,200.3111,436.3821,254.3259,-189.0787,-56.4944,102.9770,-161.0907,195.8475,20.5718,460.1745,473.8190,-192.1447,18.2616,419.1269,317.2744,-220.0591,-312.5327,378.2095,187.3436,454.9135,413.7903,270.6745,-148.2904,69.9437,116.1097,303.7341,-38.7948,-269.9447,348.7154,-36.4844,-484.3131,380.0688,-282.8206,-425.2827,-213.6747,41.7697,402.0884,-274.5495,-94.2535,-361.9593,240.5301,74.3849,120.7978,26.7149,10.8182,-295.5470,-70.7751,156.4663,-424.4470,426.4483,-63.3268,-136.4570,79.7406,263.4150,-407.0699,346.3433,-93.3111,-419.7664,413.1587,-246.3099,23.0729,-14.9979,-492.4015,-425.9873,107.2237,78.5634,-396.3337,339.0075,-326.2794,360.1185,100.1113,-50.0320
-215.0755,258.7191,59.6119,269.8926,-129.7047,233.3075,-276.2699,-465.7520,97.5208,349.5879,-95.9141,-215.0254,-441.5237,274.7971,147.2122,-322.9535,-479.3722,342.9936,-98.5286,-114.8985,447.6538,-337.5440,276.1518,383.6256,410.6683,-387.3701,-146.7461,-235.7223,466.4203,-424.4711,-124.2955,-249.3367,329.7293,-102.5098,-285.9870,-313.2138,-263.6837,-207.8336,-55.5767,-153.2055,-22.2766,280.9131,241.9558,-64.8790,233.0806,337.6530,-320.4906,353.4183,-439.7001,-454.8420,280.0127,-137.7655,207.2580,-271.9966,-300.1076,75.8509,-483.1508,255.3793,-73.9938,-41.7075,-487.0431,-253.4575,-310.3414,472.6635,414.2407,50.3669,276.0713,336.8902,-335.5376,-270.8630,-3.3312,-27.0447,-397.0000,300.2518,-452.3767,-87.8565,396.4343,-5.8531
