-157.9148,-410.9443,-75.1192,35.7558,220.3091,-402.9949,-111.9434,460.3683,11.9040,-47.6602,8.3908,-399.3971,448.0273,-302.6928,179.4138,-310.3789,69.2656,-410.8027,-336.8924,192.5297,-377.1155,37.1981,109.1189,215.1671,317.0803
232.5765,121.0272,-116.9823,188.8469,-283.6097,-221.2580,-231.1577,-218.7392,-174.9639,180.9339,464.1689,74.4075,417.6061,34.4402,68.0319,-35.4146,-377.8655,250.3132,-264.6478,-173.0973,-498.2861,-146.1863,-11.1391,-222.2188,-288.8539
118.6704,88.6140,62.7118,-149.3380,-241.0940,-13.5273,-223.6376,-295.1393,136.3108,-123.6953,-415.4676,401.2870,-177.0611,-156.6451,-13.0694,256.4599,185.0638,-324.8347,142.8957,-108.8030,311.4161,481.4549,471.4930,187.4296,-47.0748
275.8462,399.8991,-74.0754,-317.7351,-235.8304,-136.8757,-144.9001,-39.8314,-228.5238,68.5630,-364.2507,74.6342,-231.0345,63.9351,-275.4547,81.8585,-84.6978,391.2392,-327.0288,-125.4814,-99.8848,-125.6387,-143.4347,110.1496,-487.1287
-110.8134,-96.7207,364.8607,456.2307,315.1080,342.9573,489.4108,494.3464,136.9655,-439.1266,362.9244,-7.4698,-470.7445,-341.9960,47.7769,209.5735,461.1825,315.0213,390.3233,-441.5090,-65.6653,304.4644,308.5286,-295.4011,79.0400
-256.3278,-355.2356,329.6336,-123.2100,397.8227,-463.5688,423.4542,306.1065,-23.9974,27.6486,-220.1509,16.8199,226.7885,192.4286,73.2650,-365.7208,-221.0726,471.0879,-124.3253,-110.0251,-96.7657,353.5696,-110.7562,66.2023,-103.7127
-284.8389,-196.3268,-275.2504,300.8564,496.0985,269.7795,10.4950,98.3406,5.1184,351.9936,-365.8726,-457.2555,215.6084,-40.4938,248.8776,421.4332,-309.3713,260.2480,228.7720,128.0866,-111.6411,100.5660,26.6338,-410.8116,71.7409
-499.1036,-177.6937,176.4030,409.0480,387.4000,-171.9434,-497.8383,408.4755,-393.2225,188.4613,-289.6314,338.1209,-403.7311,442.3809,-387.2978,110.2038,356.8290,-337.1494,-86.7387,-204.6579,437.4271,105.4171,404.6626,483.7246,65.8172
301.2450,6.6642,-79.1418,477.1470,-131.6594,-114.5486,-160.8019,-277.5906,-154.0252,-227.2054,364.6774,252.4345,58.9417,312.4984,246.3648,443.3642,-340.9734,-201.3707,361.3545,-147.9655,-497.4801,-254.8711,-330.6840,144.9174,379.8168
-68.4165,29.3788,-138.9362,-243.6499,-430.9412,486.2627,-51.9582,220.1984,107.8753,469.9620,359.9244,259.3383,-155.8112,490.8362,-345.7086,90.1135,-3.9253,-450.8136,317.7443,-295.0976,-1.2997,-18.5851,-160.3719,-133.9605,278.0521
428.9982,172.3046,28.3105,-314.1280,-475.0636,128.2899,242.8295,344.9194,-188.1348,90.4448,-135.3925,-388.6148,253.2095,427.8070,-57.3888,251.8893,350.2155,-438.4699,144.6346,-172.7975,-107.3884,291.9101,-213.5377,372.0030,315.9114
-476.6492,-308.8805,477.5776,-171.6644,440.2939,196.7191,-0.9718,-144.2492,58.8835,32.5370,-296.4663,303.0202,465.1858,-494.1705,336.9193,473.0530,129.6748,-79.0172,-306.3471,-272.5596,476.9926,-381.5543,200.4093,91.0370,-3.3156
54.0661,459.3369,61.5146,45.9055,125.8688,181.9812,52.2065,277.1515,462.2312,204.4338,399.7814,-343.3430,-14.6579,-40.7565,314.9637,-168.0583,-166.4729,-16.0906,-280.5748,-31.8865,105.4978,-248.3911,-301.4147,248.9814,360.6288
113.2643,211.1220,-400.2221,152.4106,48.8802,-491.7520,-217.4041,384.7256,-240.8830,-289.3396,63.5521,-365.3352,-89.8132,221.3067,-309.3294,-27.5631,-429.3822,-146.5076,398.1234,26.0033,340.8749,126.0317,-113.5215,163.0203,300.7300
22.0477,124.9554,409.3712,-237.2995,166.5736,221.3853,396.6375,-32.1427,332.3801,254.5872,27.1424,-248.0630,-104.1543,114.5338,15.7116,289.1639,208.9922,30.5517,403.2080,-125.6908,113.4123,-217.9560,435.1155,312.4406,-335.8322
454.2654,166.0809,-113.5205,-295.8811,-154.8768,86.7417,246.1663,126.2155,-82.4901,276.6498,127.1933,165.6465,-223.2823,-76.6028,-323.9611,-49.7585,-271.9438,-41.3367,-54.9738,430.4974,-127.4468,-427.0747,-55.0047,146.4253,113.5736
342.3143,276.8084,-68.3948,-110.6949,-472.1850,232.4815,-445.6242,-82.6597,-160.0080,182.5369,-198.0464,-250.9043,462.5801,32.0412,-234.5423,338.4866,-368.2639,442.6293,-229.0336,334.5346,-52.2684,417.1923,-348.2801,-402.7028,371.1048
-93.7975,-432.0284,199.1505,326.8465,281.7456,-482.4492,370.1123,-21.4785,50.2380,-206.7201,-81.7718,-389.5558,186.5059,-98.0022,457.8860,-448.0158,204.6804,-201.3897,99.8265,-398.3555,287.7865,-310.8888,-212.2518,-204.0537,-72.9390
