-166.9780,471.4297,-64.9051,-422.8801,460.2765,245.9658,9.9913,307.2694,291.2958,-171.4001,327.0785,-203.0355,205.4606,421.6843,163.3878,-354.8010,58.6366,-150.9138,-239.3916,-229.9865,-422.3184,-26.3956,-474.3843,266.5920,12.8450,199.6282,453.0246,-132.7882,95.8409,193.3613,258.5119,-24.8298,-341.7395,-492.8823,-450.1358,-276.6679,-9.9579,-209.6552,55.8560,214.8158,380.5747,265.6818,84.3435,-86.1540,-427.0724,446.4612,384.4444,-241.1299,-414.1067,180.6305,313.3291,-401.8790,63.0946,478.5503,-309.2131,-356.5821,-139.2748,-325.8365,-339.3317,-420.1621,498.8718,-454.3860,418.6339,-442.3677,-315.4077,-322.4408,-367.4514,158.3846,-349.9229,270.1203,264.8227,-53.9026,-414.1250,405.7638,238.1483,-312.9854,348.0388,222.4117,253.6434,76.9639,-300.4829,483.2527,43.8571,104.0727,434.0315,-7.9599,-311.3173,314.4710,-325.5431,368.6795,486.3723,-90.0427,-485.1733,6.4639,23.2564,-316.2164,23.2749,247.8735,410.4877,106.7822,-218.0251,167.7124,347.9037,389.6695,417.5965,311.6243,-5.1443,-416.0633,50.4627,-90.8500,360.7225,-74.7303,225.0483,112.5434,-348.4911,-249.5339,39.2144,176.7652,-188.9331,253.8906,112.5000,346.4041,101.4340,314.7481,-224.7190,-12.2574
-234.3410,-142.3649,63.6198,-159.9094,24.3059,171.3841,-166.2212,-206.3078,42.4974,-435.9699,170.8622,283.8033,279.7415,-410.2675,240.1616,73.8092,-409.3431,30.2394,301.6323,81.4486,27.7621,115.3810,-471.7370,257.7950,220.2177,234.8594,-288.9467,-224.8933,101.8548,109.2282,99.4036,155.0853,-113.5476,-120.6208,-145.7272,-56.3362,-383.6344,-499.6166,-112.6199,194.9542,-326.6119,-438.5050,-5.9644,-54.9784,413.5400,172.0489,-290.4566,-227.2282,242.1797,-323.1674,-421.7615,292.0339,422.0794,70.2141,408.4477,-106.9500,-270.5009,72.1713,-409.7478,51.1014,-249.0857,22.3260,-29.9364,353.0643,411.3892,-467.6360,203.1707,13.0439,262.6697,-249.3390,324.1566,-166.2857,226.5691,-197.1927,228.2367,-243.1435,-422.4992,97.5755,283.5016,61.5833,48.3727,-117.8547,-89.6479,192.5316,401.1508,-268.5940,-142.9550,149.4646,318.7318,-474.5595,-293.0280,256.1547,-338.3915,61.7060,366.2405,274.7598,192.8089,236.5158,411.5912,259.0964,383.1452,-458.2137,-379.0744,-25.7429,-334.0841,-1.3343,276.9365,-329.0777,-245.8316,-52.6985,164.9311,454.6622,-209.9711,-218.3059,474.4350,-312.6994,-272.3821,-357.1863,199.1291,-221.4551,-278.5984,185.6379,-458.6422,295.8480,-388.0178,22.8653
-383.9437,-135.0613,119.4864,210.6645,-300.4524,480.2462,4.8102,-336.2031,-429.3890,448.7717,-298.1088,466.7946,-293.2141,-169.5581,-499.5958,-10.6312,20.3734,-87.0229,-415.4067,-221.8237,228.5820,120.9114,160.5344,-448.0356,-223.1484,331.2067,-273.2088,-153.2143,-88.1750,24.1098,62.9548,-19.4576,-273.8652,-455.4616,-277.4161,-9.5449,88.3321,-331.3833,-238.2529,-45.2086,-126.4086,-65.3962,-144.6498,-355.6179,16.4886,-145.1548,408.8382,61.3852,156.1765,41.7240,255.1977,-369.5423,33.0209,-384.9423,444.9682,428.4115,-40.7576,-483.1803,-251.7275,231.1619,-477.2500,81.4337,10.0043,33.4607,-74.2458,-82.5951,-49.4562,-140.9540,-115.2851,-165.4966,7.4187,-214.2124,-431.0141,-353.2947,191.7945,-480.5892,487.5275,-362.0930,52.6642,-412.8830,-45.4821,184.1271,41.8554,379.7185,267.7143,68.5917,-145.9651,69.8112,293.6392,319.2353,-51.9212,367.9596,-319.9912,32.1872,-432.5009,16.1035,-363.6911,285.0821,-220.2792,129.2863,89.1859,66.3224,-130.3295,185.7318,-294.5812,-20.0119,-378.1194,-235.8063,391.9223,-91.3049,-425.7945,-171.5635,271.2162,382.8949,259.3904,-235.2053,344.7994,-487.9752,288.6692,-314.6521,-195.1400,-222.1418,-173.7785,453.2582,487.9026,209.1391
341.8231,-140.7615,344.5482,449.3896,248.3202,-469.8380,-185.4909,261.1674,-151.5006,-121.8430,464.6278,96.0118,-90.3795,-177.3487,-38.3356,222.3633,137.9905,176.5400,-424.2234,346.7600,-427.7662,359.6390,392.0482,265.9962,-216.1203,255.7052,-65.5996,-231.5817,220.5026,-26.0947,236.1586,374.6420,-46.5685,34.9771,-414.2493,-446.7737,-47.2798,-260.5219,-488.1029,394.0709,-288.0820,-204.2436,-103.4884,-89.3895,-179.1282,413.9772,392.1192,458.5571,-62.1233,-204.9783,-416.6574,250.7744,-63.1432,-365.1848,68.9182,-472.4108,-281.9244,-61.9217,-114.8161,256.5129,-433.5842,237.2817,-82.6796,-446.8933,-491.9074,-408.5468,-340.6374,-58.0875,-92.8021,173.9380,-348.2413,-109.1199,-95.3985,390.0250,322.0018,76.4405,431.5470,432.7527,-243.3523,-41.6288,-55.9727,-170.9952,273.8570,265.0972,365.5765,-235.3402,94.2726,-371.3753,456.0216,433.3702,417.3446,27.0470,-87.8726,139.6710,-423.8957,-121.2284,-244.5046,293.8105,196.4644,-461.5784,338.0048,-14.5875,-373.0447,108.0247,197.8287,-66.7223,-26.0757,-285.3371,-241.5660,-363.4283,-185.8935,496.5850,24.4976,-130.8091,246.5148,-48.1195,3.5121,339.9150,24.4766,367.3236,292.3375,-150.9224,94.9042,418.5624,-459.3163,311.1909
-491.4417,7.0888,129.6128,-454.8133,422.8080,-130.1190,495.0448,56.5678,347.2533,-117.5463,58.2145,1.5960,257.9660,353.1467,-130.4998,-201.8572,150.1782,23.1275,49.6950,-353.5673,-327.7300,-433.7923,309.2712,-157.9839,-202.8950,291.2251,319.6507,272.6577,-396.1561,-54.9170,112.3693,435.4222,486.6671,-429.7703,-120.6343,-72.2143,-315.1425,-131.5408,-150.3980,-230.2274,-96.6504,-7.6704,-211.8191,-465.1692,-129.8520,342.1821,-157.4154,294.7395,226.3042,-24.5355,-30.4126,199.3969,197.7895,292.0665,-389.3860,-71.9999,216.0289,413.6710,403.1295,287.5332,-20.7791,244.1003,-479.0319,-162.1945,479.6572,228.9403,-132.9911,419.1183,123.6731,-19.4516,282.5950,358.3110,66.1677,151.8844,-363.5217,6.5284,-267.1826,-150.6214,135.7408,-22.3230,478.9114,54.6903,457.1618,54.2562,-334.9087,-256.0221,185.8334,314.1726,-278.3929,282.0867,79.2381,-420.2144,-499.6256,-10.9532,107.9031,-17.4174,-162.7934,-231.4859,113.4217,-459.9495,-9.6114,412.4439,418.1287,-271.9961,311.3365,74.1573,-59.6406,-421.4033,110.3439,415.4629,320.8818,-258.1407,-385.8585,490.9886,371.1416,-487.1313,-356.5977,354.7777,-316.0847,434.8745,251.2847,53.9307,2.4740,-12.6624,342.4614,-220.6635
-356.6280,-107.8141,-250.9945,-170.3393,-251.6463,-227.1159,-245.0098,10.7266,-66.2260,-318.5088,-239.4035,-216.3444,-135.9427,257.8197,-387.0352,-457.2749,-317.8190,-333.2305,-214.3881,214.9782,2.3305,-363.0684,-148.8077,271.2275,361.1455,276.0635,195.1727,-486.7637,236.7274,-416.2731,139.0934,-89.8238,-158.4942,400.7236,72.8586,416.0833,5.6031,-120.8234,-202.5897,449.1394,-58.2649,-440.4768,-345.3257,-308.3456,415.8451,-221.2504,299.1960,291.0951,-233.6234,201.2501,337.9925,338.1321,-238.8994,133.8462,-387.1679,204.7440,-260.2414,-16.8396,-128.4077,468.2519,-480.1469,236.8502,-318.7862,491.0650,119.7766,-253.6236,-466.7463,-435.1159,266.9813,-442.5699,-108.5128,155.8170,-120.5883,-137.8744,-497.2633,334.8344,134.3587,-45.6527,379.5951,-393.5483,-343.1116,-457.2029,83.6656,240.1205,-332.5088,-271.4474,123.8871,181.9025,-215.1663,-93.5034,63.0671,125.1038,-498.6619,-428.2415,308.9895,-258.0544,8.1311,431.0690,388.9459,311.6976,273.9440,472.9826,182.7066,-155.8439,-91.3256,360.0635,95.9335,-432.2798,477.5249,-109.0315,199.1586,-3.9257,0.0784,133.6637,-488.2145,-21.2566,138.8276,-354.1180,441.2666,20.4251,203.9807,57.2503,-32.9207,-242.7438,198.9423,-394.7123
286.5417,478.7386,217.5902,220.1298,175.1741,-4.5092,-468.1551,-461.7067,334.6932,-477.4717,498.3670,317.2530,-335.0860,1.5708,185.3664,350.6588,-25.1400,-59.8692,112.6986,394.7978,-286.1220,-63.7560,-96.3213,-17.3299,112.0152,245.6021,-196.4275,-419.2317,-203.9851,467.3586,-259.7287,-470.7407,-221.0632,295.6535,33.9457,207.1199,138.0602,426.4961,7.8986,-477.7262,-222.4060,297.6284,415.2425,240.2487,364.4696,-465.8433,-124.0970,327.3264,-160.4823,-108.8579,232.5071,36.6519,424.0504,237.9203,58.4967,419.7936,-158.3029,-132.1131,380.6454,-376.8758,336.5725,100.8519,-101.1165,441.9733,128.8614,160.5773,-15.0797,-147.9663,-195.8458,-174.6707,-436.8720,-270.1803,-382.8369,-201.0585,132.6539,314.3021,-222.8307,105.1606,164.7230,-7.2194,278.0382,430.4543,433.5319,430.9142,-492.9882,-475.2595,-57.5086,-58.8346,275.1313,-163.4103,18.0365,379.6112,395.1876,413.8865,-271.3018,-59.9592,-99.6517,110.5067,-339.6824,83.4790,91.1931,-218.2824,-386.8724,496.8090,248.8516,-290.4651,21.9650,215.3908,31.5133,108.9770,424.4949,75.9043,-229.3974,-64.8364,-191.7887,265.2226,257.5459,-336.5965,-206.4330,-119.4643,-104.2945,177.4358,381.6629,469.5608,461.0437,472.8593
179.1858,-379.3559,-482.2273,-16.5912,-461.9428,167.2599,-186.6467,497.5169,-223.1454,-17.3173,-28.2420,33.3147,84.3840,154.2498,401.5075,350.3746,174.6269,-328.4105,456.4158,-60.1363,-118.2691,311.7912,-181.3805,306.4322,-134.8202,-219.5706,-96.4777,-389.1580,357.9732,232.4992,-21.9743,-336.2429,20.1208,-274.5728,323.9439,-488.9405,12.7244,198.0443,97.1360,-206.9051,225.6368,-463.2644,22.8348,-482.2530,15.9514,-246.5500,-18.7866,-273.5903,-433.5351,-169.9132,-459.8521,44.0352,315.4038,-120.5289,392.3353,-162.2672,-358.0625,-284.5089,126.3061,-258.1723,-384.1685,-459.5411,-482.3373,462.6643,-260.9361,270.6272,422.7414,-467.2829,-60.8927,-423.7067,445.2586,-90.7163,180.4748,-311.2098,-313.1263,267.3327,373.3034,-4.3874,214.9270,-220.4687,-180.3778,271.1301,457.5470,-233.4999,116.8051,-75.2488,376.4846,174.6741,-266.8102,-381.7042,-362.3928,223.2680,-470.6437,-34.2865,-60.7010,-97.2277,461.3402,-162.5666,-215.7007,-304.9200,479.6171,280.0128,-178.8922,-392.7316,111.6131,84.1296,-360.0077,273.0172,-345.9901,397.5324,36.9616,-327.4722,-403.8303,-144.6513,50.1432,315.5799,273.7525,53.7521,52.5628,-203.6558,448.3818,240.0017,68.5350,-288.5459,78.9821,71.9070
-343.7652,197.9139,-435.4544,-489.9419,-205.8208,168.6301,-130.5426,496.9151,184.9286,268.9267,-88.2092,-90.2221,-354.1745,-120.8635,-477.5987,-381.2015,425.1252,380.6565,-455.6894,109.1891,335.1752,459.3914,-314.0251,-312.8417,-158.6722,91.7863,-284.9688,410.8693,392.1112,306.1152,-6.2186,318.7422,354.2321,-375.8543,185.3762,86.4343,-399.9940,482.1787,160.6412,-456.9752,61.5115,365.8675,271.7326,-391.9175,-196.0831,430.1849,305.2249,-424.8815,131.4429,-298.6284,116.9219,-187.2196,-208.1283,294.5185,-54.3046,-333.8603,-116.0196,327.5438,-116.7227,-343.3504,-389.3306,166.2363,114.1041,298.9843,-201.6142,453.9856,-349.9173,-339.2007,280.1803,237.2642,481.9240,-134.8495,302.3527,-106.0532,-134.2905,-331.8344,-106.2653,-264.4520,474.6755,-368.3989,-235.1685,-345.1015,31.7005,-333.2640,-16.8795,89.1002,46.2593,261.0338,216.3868,223.4363,125.3476,-258.2709,-72.2017,300.1257,-358.6658,-160.6076,174.1386,-70.4779,-69.3428,-71.8936,378.4159,291.8192,230.4937,235.1177,-316.0951,448.1601,-496.2196,379.6182,347.0710,349.5901,-204.2936,-165.3747,486.6275,-225.6950,27.7457,90.0984,-122.0783,-91.7700,-18.0661,-395.8456,-47.7918,202.3908,-344.9803,402.4444,57.4792,-407.8944
368.0343,-391.2833,253.3176,-156.6030,-334.2770,-113.5098,430.4345,-39.7175,-464.3510,359.7896,255.7114,-270.6402,-235.4660,156.8962,229.5646,79.2054,351.0023,-449.2051,119.5866,381.4638,-365.1821,-245.6924,241.1408,-274.5894,-257.2123,331.5254,-268.9769,-395.4417,-58.2836,272.4100,-482.6021,-367.1446,257.6810,31.6549,51.2582,397.9839,326.6546,-182.1205,-333.7125,-339.2812,-68.4674,-300.8744,-390.0217,435.7229,-479.7304,-124.2775,175.4349,171.7863,327.2709,267.1628,-291.8035,469.7979,243.0370,17.8026,-57.0181,-413.1623,-67.7882,-342.0072,190.3463,275.3608,402.0834,-185.7933,214.1372,-496.3296,435.0972,-204.8225,184.1657,-50.8201,-48.9460,351.3177,-254.1155,437.6234,-465.8583,-332.1527,497.9726,-98.9995,-300.5323,237.9550,231.5881,173.7477,33.1015,-433.6236,-429.8607,-8.2953,352.5854,17.2322,395.1738,-415.0191,249.4744,96.0432,344.5304,214.2548,452.5548,204.5843,-307.3702,370.0288,-462.2726,143.0523,354.0226,-362.7140,253.1345,-293.3652,-179.8249,412.0659,429.7652,272.6578,-71.9697,172.3136,281.5433,-432.2348,-448.6166,-378.4158,115.5787,-284.7476,84.7423,-482.2818,-355.3939,-187.1789,-35.8615,273.8624,427.8767,-104.8365,327.7095,269.7130,51.9595,376.1102
