-1.5560,-30.2385,80.2161,-473.5212,419.2745,245.0180,260.2804,-232.0033,-475.9575,-355.2990,-272.5035,339.8246,421.6179,389.1154,22.9721,-308.8658,-193.0424,-268.1231,-308.6004,402.8980,-405.9779,272.9298,-109.5215,-193.5893,48.6235,176.2520,-496.6023,-88.2195,165.5100,-240.9583,186.4813,-450.9839,359.0711,88.8909,101.5129,458.4871,21.0463,-146.0717,-163.2122,-492.7450,305.7168,-368.0331,-392.8514,-79.2193,257.0022,-36.3412,351.4713,417.2571,424.2088,21.8885,116.1840,-463.9620,171.6839
263.4210,42.5880,24.3808,123.8732,-254.9704,161.2470,-493.7552,43.7687,484.0322,409.9363,361.9714,464.7321,-304.8288,177.2055,-490.8955,460.8580,363.3746,-497.9398,-195.5256,311.9442,322.9627,-153.9700,-312.7147,200.9664,-46.6319,206.2619,-436.6843,-321.6560,158.2532,-40.4301,-399.2190,349.1440,322.9239,149.7988,-429.2488,-16.1692,234.8615,295.8202,190.6927,455.3632,-235.9720,104.4583,-480.9021,83.1822,438.5416,-356.9044,-451.1447,323.9458,207.9582,-99.6525,298.4379,-458.4013,497.6033
62.8769,44.2992,-453.3153,150.9845,-111.5660,-414.3680,-392.6000,139.8493,196.6521,-398.9267,392.8767,338.9569,88.9951,264.8972,-267.1518,189.2934,468.7144,96.7610,57.9768,307.4666,467.4921,-428.7469,-281.4020,-160.3159,68.4689,-2.7608,70.7680,260.2072,-175.8205,-83.2317,-338.3803,-134.0618,-406.1547,-9.2762,161.8045,41.8213,464.5979,-439.4359,349.5381,148.1163,27.0696,-60.3673,197.3607,115.3948,175.0755,-416.7332,467.8780,-418.7050,-173.0912,189.3892,446.7781,-473.0709,345.7251
224.3953,-396.5086,-429.1178,197.3905,378.6115,321.7750,-32.5551,154.2143,77.5182,-276.4685,-82.4381,291.3160,-314.3506,289.0782,408.5304,307.6741,295.4595,255.1313,472.5612,-426.6995,-272.5792,-20.8973,100.1187,-170.3420,20.5816,-239.0037,2.9085,30.5325,128.4160,-192.4258,-253.4444,277.0978,-235.1144,-468.8764,-218.9216,130.2249,-230.3585,-394.0338,-395.2119,371.7532,442.7435,280.7992,-98.7120,165.0051,-50.5994,306.4922,157.4189,194.4909,-90.6112,108.5257,-405.6354,246.1726,-140.9539
-280.3146,472.2289,-109.6935,-104.5425,14.6877,-441.3163,145.2723,-81.5528,263.8515,401.7185,-194.3381,-465.2488,-204.5287,-328.1630,-263.0504,-152.0796,-295.5914,182.7103,-316.5615,249.5974,3.9992,384.6089,-62.5485,181.3169,455.0666,-189.9656,112.6942,87.2101,12.5058,-11.5133,-376.3320,-430.0807,-99.1076,-46.7843,384.6251,-241.7289,-53.8535,-331.5211,87.6263,3.7405,172.7614,27.6092,342.8686,319.0267,474.7607,-236.2008,235.7370,65.5537,439.3478,-387.8918,-416.4715,-85.7344,-265.3835
380.4538,287.8202,-343.9181,-469.2954,56.8842,28.3302,425.0103,389.5736,477.2946,-485.2508,32.8599,246.2243,-265.7545,233.7253,-255.7871,-305.0974,104.0223,-472.3025,-354.4147,-466.8036,301.9088,-394.1888,270.2435,111.7043,-57.2971,140.2200,371.5442,121.8072,-49.4532,148.8011,238.5506,226.9441,449.0714,-301.7638,274.7725,278.4211,476.7852,-323.8603,-46.8802,-283.9076,-434.0943,-381.2391,-259.6638,-397.9228,446.3447,321.2175,-470.7752,-234.9704,70.6443,-119.6443,295.3324,-274.6479,-387.9688
240.5799,76.0623,284.9076,481.8631,404.1492,-389.5284,398.3122,-71.7991,-303.2874,-285.8449,199.0404,25.3533,-106.6229,-439.6644,304.6952,335.5189,-114.6781,257.1092,-334.2241,-87.2739,454.2757,-462.3909,367.8379,-337.8237,395.6266,-380.4655,-35.9276,-246.0016,209.1254,170.4465,366.2416,-69.1506,-447.5348,32.0090,324.7649,442.2442,420.7354,254.6435,-329.7250,-121.2159,-28.1407,155.8728,261.7732,453.6229,308.8976,-197.8324,350.1843,-405.6160,56.2566,-432.1428,470.6388,-291.8963,-240.9912
-151.8394,-60.1276,177.5755,-396.8005,420.6766,-161.4881,459.5529,240.7285,-268.0853,-443.1754,97.8053,26.9185,-76.7206,-152.0043,285.0241,-230.8742,54.6413,-152.8166,27.7424,289.5264,-55.8516,236.4721,-498.8966,384.9266,266.6369,-65.0421,-209.7406,-287.3993,-70.3316,-483.8855,308.0476,-154.1719,113.8183,-358.1645,-475.0483,-424.2653,408.4865,142.3841,-290.8694,449.0527,-450.3608,183.5379,455.8740,-477.3094,-91.5580,413.0341,268.3254,51.0376,-297.2491,483.8393,263.0553,-48.5497,357.1090
382.0962,-161.6905,194.6091,211.0135,-286.9303,73.1631,-254.4487,-356.0013,142.3719,-44.5670,-477.8575,-31.0653,-441.7677,414.7440,368.2765,59.7059,374.3774,408.9643,-23.1911,-238.4754,-272.5714,18.0808,-244.1361,-290.7418,-176.7256,-214.6608,-218.9518,344.3101,-319.7857,-359.6653,-291.1477,-449.6179,-399.1151,-321.1359,244.4226,-408.9075,-402.5310,245.4687,-417.8284,154.8197,-488.2730,227.4215,288.2926,-416.4645,-128.6834,314.9571,-370.0214,-88.2718,365.7882,347.3769,-411.3274,-251.2467,402.9412
-290.2270,-275.4749,-322.2161,-81.0874,-322.0265,156.5505,246.5838,195.0609,-61.8041,66.0872,-129.9661,-289.9081,-75.8847,-273.7607,-426.2353,324.0204,-385.5707,159.0186,-407.4049,184.0631,110.2754,-355.0598,-387.4026,188.4439,-251.8190,-356.3032,479.5080,-458.8892,479.2268,498.0495,467.5469,4.0284,30.5939,-481.9658,37.0057,411.9636,52.4393,468.3095,-175.2165,-108.7072,-35.0661,117.2430,-114.8142,93.3481,390.9573,458.8805,-354.6655,-490.3369,424.4240,439.3580,-316.3913,148.8512,-114.7183
-191.6581,-291.6001,-55.4786,348.9365,-166.3230,-250.4221,-42.5233,-307.6298,-15.4220,-46.0237,-384.5946,496.6327,188.1095,426.6151,-12.7002,263.2533,-325.3358,-364.1676,499.3830,-8.2490,343.1443,453.0776,-137.2641,-411.2754,-277.8691,-326.9507,161.2770,60.6204,-443.3689,-396.1039,-100.3748,-364.4306,183.3287,104.7328,494.9450,-291.4626,-64.2570,186.6707,-60.4405,378.0736,-181.0310,282.9998,-87.6722,-120.7097,-195.7328,-372.6985,-163.0306,-380.4285,73.2885,-292.2741,-228.4170,-107.8189,-23.2232
144.1613,298.5087,-388.4133,-461.0927,-463.4191,396.9464,120.1812,-421.6158,292.1075,86.6006,-409.0709,-300.8857,368.6811,388.5454,452.4702,-269.3704,-485.3156,73.3720,259.0860,420.5982,-26.4910,300.8871,238.6749,473.1940,-44.7483,-231.4202,318.9855,484.5595,-103.9512,440.5167,-300.7403,-45.9478,238.9100,57.3055,-319.2138,28.3920,282.3585,190.7021,-474.8646,-274.9470,159.2404,-87.3264,-55.7656,252.6035,-11.7905,99.8745,-422.9050,-247.0677,-302.8886,431.9507,-151.8602,-174.8485,20.9509
-59.6379,-392.5909,409.7975,358.2052,168.3311,393.1311,306.1298,134.9210,-450.1554,338.3703,-3.6613,452.2458,76.2715,-164.9537,283.2280,196.1013,-67.1618,306.3731,313.9309,-206.0350,-250.7520,496.8734,-48.4436,-427.0910,-136.9522,113.3611,293.7387,376.0431,-478.3708,346.8847,-40.3946,46.8837,-226.3878,-103.4723,447.9724,239.1490,-176.4896,186.0310,-384.3349,-231.7010,156.3548,444.6584,273.1796,408.8653,-359.3709,449.0361,436.8542,-110.5827,361.1243,-168.2905,-92.1848,214.3298,346.5957
-428.6776,-61.5070,-3.5734,385.6966,356.4285,-420.7775,-397.9021,231.5813,245.2525,-376.6276,-410.3305,-460.3805,236.4162,304.0384,252.8520,376.7855,47.1179,-39.7665,493.4174,24.3739,375.6490,-152.3569,-207.4532,-474.6179,442.2440,127.1881,271.6490,190.8593,-352.3752,-36.6177,285.1042,-257.0680,344.5041,159.3506,-181.2903,312.9460,308.9894,-32.4586,255.7834,112.7611,71.2021,217.5035,-106.4682,-258.1012,-276.7136,108.5013,-50.8819,-110.5796,-67.0073,-336.6049,-16.8631,255.9865,-223.4798
273.5039,-225.2102,-102.3959,-88.1440,-94.4844,286.8393,-311.9813,443.7316,343.0229,426.7468,446.2770,430.7687,477.3117,-483.1470,230.4331,384.1837,141.7209,-448.8359,-427.4939,-136.5007,-217.3654,-242.4651,423.6349,293.1926,-189.9255,41.6292,-262.8214,289.6589,-337.0716,71.3219,-384.1990,298.8068,87.4211,-25.4460,-147.0523,-143.8463,-224.0652,-144.9960,-304.6978,160.2791,302.4839,-136.1191,-464.1254,-97.6538,-306.3426,-368.0000,-407.5398,275.8506,-308.0917,81.5505,-201.3975,-353.7407,415.7021
-73.8628,-143.2621,-289.9829,218.6755,-453.7417,-465.3953,321.7174,487.6467,-452.2411,-324.7470,-126.0717,258.2971,-62.4460,40.2472,229.2440,-141.5848,5.4325,-68.7106,417.1865,-491.7577,479.7693,224.0704,-499.3319,-433.0643,-107.1593,58.5613,396.0793,268.8015,122.5779,-268.3795,-496.3555,-222.5809,249.4310,169.1193,205.2107,-6.4384,271.1436,-239.3077,-169.2908,461.1971,-488.2924,-482.9810,-380.8029,-191.8317,-245.6735,-72.2818,357.8188,-376.0763,-58.4247,-6.3888,468.8865,384.8331,300.9920
-113.3840,-445.8181,-344.3988,132.4392,223.1538,-67.7902,-417.3020,396.9715,9.5407,336.5256,24.0184,37.9323,187.9411,4.8049,-308.2845,-435.4869,231.5595,-391.3265,-161.0975,-233.5380,-487.2292,-455.7284,-298.9020,-440.4416,-183.4810,134.2732,-27.5112,439.0206,178.3427,-68.5240,59.6384,-305.3925,36.4842,-88.8424,164.5238,174.1214,176.4366,380.1193,329.9850,-256.3612,484.3542,-76.0441,-311.7181,133.2980,-173.6921,296.8272,84.6435,487.0575,219.2842,-98.0076,-458.4477,-38.3593,496.7296
-295.5920,-408.0605,-299.4167,319.9289,-324.6032,-469.2022,242.8027,-451.6748,243.5622,56.1213,-48.7960,-234.4619,-446.4617,-402.1162,46.2997,-310.8381,316.9173,-327.8178,441.5000,-162.5193,-420.0538,108.6776,-50.4882,-312.6022,-388.9304,85.0286,-433.1141,107.0680,197.1132,-70.6629,-318.0230,140.4302,136.4293,157.6876,-129.9890,271.6832,35.8999,24.0368,81.5416,-256.0320,-318.0838,-46.1572,336.6018,-169.6614,-475.2457,259.5509,-210.2884,77.8176,-234.5764,-198.5502,384.5685,403.6422,48.4766
276.6478,235.9562,-282.7894,-0.6405,237.9471,-419.5801,-28.8229,-497.1083,439.3069,200.7197,403.3875,-281.2196,-474.6175,-147.2915,257.8043,-17.8484,302.7036,118.8323,415.6278,351.8084,-385.7972,-300.0205,424.8473,-90.7978,401.0644,139.9542,-267.2316,-214.6338,264.8492,113.8376,23.0875,-319.9082,395.8090,322.9066,62.3542,71.1143,-50.1039,471.1228,398.3002,169.0980,-54.9268,-2.7495,399.1141,-163.1871,-323.0492,-190.7027,407.5447,433.8404,20.6811,-71.6482,354.0889,-62.9289,346.7705
244.7474,443.0303,-318.3368,-111.5206,-390.6912,-79.5991,-41.8414,-126.2507,-49.0204,192.5738,-264.1493,-368.4957,257.7143,407.3646,56.1707,-118.9680,-273.0372,66.5318,-104.9843,172.9945,-424.5532,-377.7438,-219.7572,492.9224,-50.4690,318.3720,438.9653,-421.8459,170.5447,-48.5157,481.4212,-25.5781,41.3761,-370.3911,-437.5213,-273.8520,-108.3143,252.4947,-254.8434,-305.8804,439.7215,-269.6406,-372.4824,-248.1380,-158.5825,460.5003,-160.1426,384.2231,400.8074,-299.7049,11.0261,-139.0983,194.5946
161.4113,-417.2031,308.3816,86.1268,12.5896,-340.6807,450.5887,-62.8106,-388.4410,-322.3079,110.5367,416.1581,414.8651,295.0261,331.2651,-66.7486,38.5874,78.7362,-105.1448,177.8185,437.9940,-205.3044,-435.5507,-244.6840,-389.7803,62.5067,-430.2520,486.9622,63.1234,166.4074,-452.4499,230.2590,83.3385,-254.7826,-208.2620,475.0148,476.4737,-58.6201,-222.7623,-289.7774,165.7076,-239.3674,-372.7096,428.8287,97.1579,224.9844,-489.2741,-310.6174,-281.7861,-54.9652,339.8107,53.1644,-52.9683
-235.9207,144.3917,81.7772,94.2429,3.9115,187.2313,235.9279,-306.5418,-162.8561,63.6298,429.3787,-442.1108,-59.3361,162.4446,343.2385,-152.1638,185.0527,278.7871,-364.5053,-269.0122,-489.5291,342.8737,33.0484,-332.0454,-381.0730,-61.7281,81.3363,387.8184,-405.7922,455.6356,-134.9957,-414.1457,177.9001,-305.0252,195.6596,207.5722,298.2072,-277.4541,344.0381,212.1439,406.4626,485.3803,353.2045,258.2194,292.3332,-198.7561,-280.1369,106.8528,406.7948,-142.9991,455.7593,-159.4596,-497.6127
-168.0793,-304.7533,-99.6178,235.5061,495.5055,427.6293,39.8214,208.7535,-462.9970,-234.4263,-407.5091,-471.5333,-102.9768,152.7431,494.6238,258.0408,355.2209,-163.1537,-272.8628,-150.8247,142.4488,-315.7802,-273.6877,161.7904,272.9813,-196.9987,48.2734,-68.2464,-280.4462,-413.6035,-225.7909,334.2365,-377.6597,403.8690,75.0911,-415.1164,39.8941,-484.2174,354.8395,91.5570,-466.9785,-379.2771,379.5338,256.3751,-232.1242,352.6423,-91.7180,-352.8381,-164.0307,-326.2657,-178.1661,402.0706,-230.2006
157.5353,159.0333,-103.2220,-342.7790,488.8369,348.2085,-440.4506,-313.7976,436.3807,484.0564,316.6904,8.2989,-458.0715,371.3133,292.3562,-448.7913,380.1784,-400.1889,48.1726,-269.1986,333.8419,190.6152,-230.5924,354.3694,149.2347,-14.8842,21.3635,-484.6339,397.4789,-78.7883,188.7832,181.6492,335.1885,-224.7779,197.1312,-423.3138,224.5545,103.1778,492.8769,411.6934,-190.4892,-163.1919,119.4910,122.8800,-125.4860,344.0881,457.2902,166.1359,424.8672,-178.7667,-368.5398,195.5372,434.4284
126.8261,394.4667,-167.6496,-54.8518,309.9249,179.2196,-460.8982,-275.5530,-180.0409,206.1354,-95.3702,73.3918,145.3645,138.4656,-278.7649,163.5535,357.4685,472.3534,-238.5118,180.2645,-381.5831,284.8702,-133.8087,358.5143,-161.5659,-28.3221,268.4574,447.2633,191.0457,487.4376,129.4428,-255.7105,-183.3930,271.6190,176.3607,490.8279,-96.5999,405.1334,-34.9400,-273.8084,-392.8678,235.1849,-430.0004,148.0508,395.5965,-434.9338,-424.7102,357.4128,253.5476,30.4394,17.9521,205.1729,177.5904
-249.4394,421.0413,-81.3349,345.4598,-59.0169,-348.4002,-275.2792,451.8893,118.5565,411.1166,265.2866,-292.1071,311.5827,206.9745,-234.2435,363.7536,14.9319,-388.5053,132.9127,268.7728,-60.3512,72.8899,-323.1905,496.8693,141.6407,213.3195,-125.7018,147.5517,-177.1458,-499.6666,-322.9541,103.6891,-191.1337,486.8977,-434.4962,-160.8937,-476.3230,168.7724,312.2885,-141.7647,204.7306,-120.1128,-462.4602,376.6277,-164.8330,-55.2208,-394.6575,99.9066,440.1193,-401.3709,-222.9024,307.0920,252.2542
-463.9490,-371.1451,496.3037,-158.5528,176.3889,61.6695,164.2168,406.6398,-470.6638,-488.2206,-202.2165,481.6610,334.7496,104.8962,-40.7277,-219.0730,467.2462,-221.8807,-274.8863,190.4331,-125.0406,140.5398,-210.5956,190.1698,-157.5871,257.4606,-197.5226,386.4806,360.8034,180.7231,172.4972,176.5088,-334.3769,134.5839,-71.0043,74.4232,452.0901,-416.7604,-172.0717,-56.1074,304.4243,-299.0274,-123.4332,339.7293,-54.5458,394.0883,45.6604,-483.5087,-428.0338,-299.9649,-176.4637,481.4167,97.3974
-131.8802,381.6432,-450.8572,79.8231,287.5700,359.3366,-80.3876,-370.4743,474.7888,255.4547,-341.5733,411.1418,298.8898,490.4767,-392.1993,75.6239,-164.7504,169.3518,-287.6692,188.2336,-347.1961,20.4344,-394.0012,-336.4669,188.0299,-422.4141,-318.8691,-265.3220,-36.1930,-246.3468,306.7009,-96.2536,-340.5156,64.7303,-417.3121,53.3304,265.5791,133.2515,-353.9913,383.1421,52.2702,-243.1518,-496.1106,432.8185,-497.4673,-177.0739,91.4240,146.3127,-69.5044,-257.9249,104.7039,219.3300,131.2116
-466.0087,77.5764,-320.0485,168.4100,199.9607,474.9339,-146.5802,-454.7308,153.6494,336.3047,169.9302,229.4493,-295.0364,70.2058,-378.2317,143.0835,306.1565,-477.0063,-183.1082,-287.6572,414.6166,254.5440,365.9818,-118.3187,412.4588,-418.8796,-34.4845,407.8646,-254.7889,277.5540,-265.2939,494.5294,305.2600,497.2680,-275.7831,-270.3749,269.1026,-130.4784,355.6899,-457.7635,26.5013,-124.9018,-266.0397,-187.9083,121.2362,25.4103,377.7413,-358.9958,-111.4825,-156.4115,-361.3311,-177.4435,-270.9138
-176.8013,417.7861,-466.6032,13.9896,-394.8092,-128.9735,111.4691,242.9611,-380.6396,-241.0156,-417.0954,29.4589,-224.5933,154.6955,-467.4753,472.3921,-4.4059,-479.2134,119.5531,-233.6772,-222.7065,-193.5100,70.9602,152.5165,42.0659,-48.8712,-68.8631,443.9847,-200.8449,136.2630,-95.9813,-251.7166,417.8952,157.8605,240.4886,-153.0346,-129.2918,-69.0917,-5.9228,45.1014,-129.3289,-344.2621,320.4132,-403.8021,-64.8382,463.3626,-8.5702,-278.9108,214.0580,-108.7667,-18.2159,76.7501,75.5530
