-317.8280,325.2632,40.4347,189.2617,127.4983,-179.9376,236.7867,-102.6268,422.4441,-42.0446,-305.4976,-35.2263,-106.0769,451.4019,-192.0247,389.6325,-474.3711,-365.6388,-205.3811,241.1385,102.0030,-83.6545,-86.3265,341.3977,-282.8574,287.5688,-126.8608,192.6241,316.6510,-70.4999,-305.2917,-259.4557,-253.2486,-404.1060,-72.8538,144.4437,-112.9307,456.6228,439.4620,276.7791,293.4067,-186.9576,258.1659,-447.3751,-480.2312,-431.8753,-182.7949,227.0621,-468.6599,-116.6498,95.9187,346.5619,63.2178,-254.4713,-413.6438,6.5218,306.2941,331.9076,119.6290,-320.0135,-425.0210,-451.7453,-230.1825,33.9024,-350.5780,120.0324,-185.5199,289.7028,30.5012,267.3311,-243.2930,69.6596,386.7332,-483.4020,433.0523,91.4042,497.4908,-215.5506,-10.5322,183.8217,93.8536,121.1342,364.5589,-337.6675,217.4217,-54.7835,412.6236,448.2806,-55.8074,-142.2112,400.5863,441.2580,273.0217,404.3592,447.9728,-15.2612,-140.3280,-442.7644,-61.4862,-282.8414
225.1784,111.5999,436.2949,189.1880,-249.3126,-125.8029,0.6651,36.5759,440.7944,132.7777,-174.0564,-224.8663,75.8181,-414.6360,-41.6139,396.1149,417.8893,60.4562,44.8968,-168.3738,88.6642,-42.9297,148.9279,453.1209,254.7882,-362.5088,-327.6920,190.2502,474.4658,98.5682,337.9656,-221.4429,-256.9497,482.6691,377.3248,-50.4618,316.0060,142.6393,280.6168,88.5317,183.1491,442.6740,-69.7067,236.5361,460.3314,-459.1546,-247.5339,-142.0430,73.9154,-44.7872,442.5297,-309.1963,-194.1246,-423.2162,-322.4765,95.1648,-448.1563,441.3716,259.4273,-414.5457,289.5253,-377.3926,16.9624,-285.6097,-327.5232,32.8691,384.2572,-415.9881,-291.9249,-14.5669,455.4625,-137.2053,369.8238,41.6275,-47.8980,262.8872,-304.5477,26.7956,-465.9152,23.9651,496.1907,-428.8959,-400.9206,72.9699,431.9819,56.3907,461.9027,-181.2807,491.5505,-287.9748,272.9901,-164.5185,335.1017,-464.3949,-187.7217,423.8947,272.9576,-15.0055,-122.0349,444.2599
-304.7768,-308.9248,-438.6401,169.4922,414.3036,-370.3067,263.3558,266.5984,-296.2127,20.5723,73.0711,-443.8874,445.0703,-367.1436,-350.5713,203.1834,0.6842,285.3284,144.3371,-405.0045,-48.2261,479.0192,-193.4236,-316.7783,386.9716,-415.2459,-92.1092,495.1215,361.0516,-367.4996,-413.3350,-17.3228,184.9606,311.2452,-300.8369,-73.8651,-47.7327,-195.4935,180.4793,38.9631,-84.3334,271.2129,-201.6992,102.2586,281.7783,-160.6377,-468.1072,-498.3978,289.3491,313.5954,213.2482,-476.0187,-243.4742,449.0682,58.5924,-69.9887,471.3202,468.7246,-249.6088,221.3610,316.9579,352.0253,413.6724,251.9347,-431.9682,-194.2274,-299.9389,136.7228,46.0190,471.9706,-261.3867,-374.2392,-469.8214,-300.4001,394.0988,114.9699,-252.1787,76.2578,148.4942,-167.6568,-480.9225,202.1923,81.0417,-418.7337,1.9370,-355.3460,-86.5170,233.8205,103.9137,-169.3389,265.5959,-246.9495,151.3849,-207.2226,131.7783,74.9199,101.9576,345.9332,312.9730,479.9019
-273.8390,484.2216,168.7510,-351.5178,-497.5327,-260.9943,-47.2223,137.9342,387.8344,338.5958,420.2502,372.4909,370.7275,483.3488,249.5977,-346.6194,74.9280,-51.5643,181.3273,-211.6354,424.1447,-216.4916,-41.8719,-328.5308,418.8467,397.6396,449.9712,-281.7698,-166.1793,412.9788,380.2010,-385.8498,-34.0077,-443.8257,329.0667,340.1854,439.0450,312.9158,-77.2995,-122.9767,158.5184,-76.4431,460.4231,-34.0862,-41.7908,475.1700,-239.3482,-172.1714,-423.2967,426.6630,21.8211,-55.1714,391.7510,411.8289,-291.6984,-374.9219,380.6189,456.7732,43.2504,228.4398,-480.7006,-9.3986,-419.9128,-368.4774,-444.5762,36.2072,75.1036,-70.4696,215.7706,-417.0552,-267.5652,-323.0546,7.6386,290.4815,-322.4361,400.7477,-149.5962,-301.4120,-246.1549,267.3547,-492.3557,-72.1265,-209.3436,32.1441,-105.7069,-407.2788,-347.3993,462.1808,63.5772,419.9261,454.0854,102.2399,413.8974,-79.8795,-202.9927,311.3487,-171.5907,-235.3008,-22.6942,-94.5657
458.1152,399.0319,222.7982,394.3913,-248.3101,-237.5535,-154.9682,96.3303,-475.5704,-401.0014,-247.7237,-403.5920,-248.3752,-397.5746,-203.1697,-64.7722,45.1285,304.4344,-209.4940,-115.2699,368.0797,-481.7279,13.6782,-381.6591,-486.5335,386.3940,165.7257,-34.3278,310.2748,455.9980,81.1071,-44.1177,-499.2209,448.0679,276.8724,-394.2871,-52.6201,-253.4958,447.1577,-196.8782,-357.4535,398.6988,-196.0952,-370.2353,-437.8330,-337.0416,-66.0244,-249.1809,175.9975,389.8202,-353.4300,-461.9264,260.1169,163.0697,368.1666,-381.5087,198.3922,-217.7318,-314.6391,-120.4182,349.3951,317.3654,339.2913,-254.6300,-48.1403,-324.0372,-278.2146,343.0210,-393.1522,417.6580,463.6971,-61.7652,97.7316,463.6440,221.1404,289.3367,243.3034,-444.2507,283.3434,198.3025,-160.2239,-456.3169,-146.6993,53.2792,-139.2107,81.3016,-102.9041,195.1447,436.2310,-485.0023,118.6765,310.5320,-475.8930,-41.4729,306.6775,184.0857,-116.7602,-158.6107,-467.4766,0.3828
320.4853,324.8818,213.5167,-5.2090,-253.8472,-218.1927,-327.3787,-170.5455,-493.8123,-46.2338,282.6632,-169.2810,354.6022,56.9790,284.3536,495.8925,-394.8129,-94.4376,-335.0199,-365.3411,215.8305,-495.2922,93.7633,416.4526,-78.8376,186.7810,-368.4421,253.5397,274.6129,85.8552,416.7349,50.6009,95.3869,-483.3409,321.6392,-155.8505,192.9872,-7.7359,-344.7406,-21.5370,432.2796,154.1040,-387.4331,39.9829,403.5672,-473.9076,-498.5890,319.3937,92.8928,251.1243,-176.7458,63.3778,-351.0077,-383.0282,52.9805,350.8375,42.5659,-483.2984,-496.6230,260.9803,-135.3057,-302.5467,-241.5106,422.3260,-20.2984,-361.8243,-319.4101,-438.0420,446.8702,-43.5513,-49.9468,-441.1328,-224.1888,311.1302,343.8146,-51.5415,-219.8524,457.9627,-177.2320,-226.6683,-357.1063,-8.6887,340.6855,19.6035,322.1667,-176.0542,186.2680,-324.0056,-41.9808,-191.7555,-199.7272,259.3086,-282.8811,4.6429,-136.8966,385.1889,-270.6268,-152.0663,209.6205,-204.5831
232.2477,479.8887,-137.9022,37.0354,-478.9957,301.0533,-125.1060,109.5908,-294.6586,168.8647,-1.8079,492.9576,448.7618,70.4105,-328.3495,-212.1581,42.5251,301.2466,391.1146,378.9137,278.8849,-44.3911,72.1938,-243.3063,57.0416,-125.2982,52.3611,-463.5974,-407.3086,156.4161,-71.6690,-277.3877,468.2612,-481.6781,438.8292,343.5875,-499.6797,374.3811,217.1089,-279.7769,185.5721,437.1646,-435.4455,-202.4483,-371.9916,370.1211,-373.8601,-397.7819,-405.8830,336.7474,-300.8381,467.9391,-464.4265,-42.6931,-368.7720,-318.7354,-317.8980,60.6100,-281.1141,-159.2915,362.6456,103.5257,-493.5116,-234.3270,110.5219,-185.4045,-407.7860,-397.9239,-144.6274,120.0483,-29.3022,-263.1473,-346.9708,-196.5523,379.7092,-420.6727,-427.9719,-413.3864,55.9515,-473.9216,-193.8740,-196.9065,-77.0967,-67.5082,339.2829,-198.7274,-337.8768,286.4939,-277.2555,-359.6220,-480.2882,457.8696,165.0256,128.9173,-410.1433,334.1537,-438.8347,194.6984,330.7500,-37.6916
-310.9004,475.1661,-456.5009,-228.8073,114.2738,132.2582,-310.4123,-231.7671,-97.3782,477.7973,492.7462,-400.3317,354.1456,-102.3236,-249.5021,-62.7738,-446.1156,225.5877,200.2779,-251.9757,-468.7330,243.5849,478.2938,-369.3158,483.6362,55.1413,-266.7013,265.2664,267.2087,-145.9909,72.9009,-282.2618,88.1357,-303.3873,-137.3929,291.7661,294.8050,165.0908,407.2164,277.0221,100.6041,169.0819,-368.5620,-456.4179,-255.9131,260.5975,486.3049,-282.2435,479.3976,321.0144,-336.4238,38.2185,-237.4741,247.0493,-144.8919,-105.6555,69.6407,-204.5711,292.3734,109.7603,-446.7335,66.5419,-61.7066,430.6628,454.4801,-439.8526,267.9261,119.3036,1.2671,-387.9635,394.8209,143.6760,129.8915,461.4985,-381.3908,-114.9141,-466.2479,-218.2550,498.4008,-118.3673,325.5356,362.2969,39.8666,331.0793,-285.6930,-423.5343,-295.0869,-403.2752,-402.1745,-453.0704,-428.1913,-388.7685,47.7292,-198.7179,491.7137,128.8844,436.3808,232.9934,398.2317,443.8793
-110.6506,-265.6933,-419.3219,464.4223,-260.9486,481.4416,227.6820,314.3049,-464.4611,412.2061,-417.2998,308.9052,-465.1523,449.9903,-442.4616,-340.5000,-47.5691,-325.9324,-388.3492,-135.6034,-442.4557,78.9808,237.4738,-1.1370,66.2447,-252.6081,-29.6892,125.3517,433.8777,22.2620,482.6307,-101.1840,105.2184,230.5398,-396.4525,333.0542,331.1509,-382.9230,158.0392,-86.3418,-319.4641,-283.9402,-361.2583,429.0512,323.3609,237.4778,-318.8306,233.8107,-233.3087,9.4359,-478.6435,413.6208,-154.9432,193.7892,-381.2717,-303.6628,259.2445,202.1519,107.4322,-108.0210,135.7576,407.1227,324.0934,290.1063,-52.3325,-49.5272,400.1060,-224.1859,32.8270,-284.4827,-53.3653,-263.3166,379.7679,405.0181,-138.3772,290.7284,299.7721,377.6718,237.5814,-276.9608,137.7165,-234.1221,-24.2730,-443.3765,-481.2009,413.5430,-39.1503,-6.5757,133.2830,-468.5650,151.5849,223.2280,-440.5699,316.4008,8.6501,15.1664,-188.0738,-443.3230,-294.8439,-304.5545
292.0779,123.1213,445.8431,-313.6341,286.8575,176.0070,-39.4911,217.5993,-328.8606,237.8168,-231.8835,35.0682,165.2367,-275.9481,466.6927,-379.9151,398.2353,470.6418,311.1935,-50.2535,289.3636,131.5006,485.1104,198.0447,-376.8436,45.4735,-421.2069,24.1671,-382.7703,-14.5024,294.6831,-472.6232,-149.4079,-436.6188,-181.6627,-124.5036,-485.3304,-182.0372,174.4313,-36.1354,-377.5171,-93.4768,-480.7006,-355.6987,-71.4546,-340.6174,48.8735,-378.4735,272.9632,335.1609,328.6408,258.4358,102.2893,366.2281,-381.6474,-454.1405,-164.8690,472.6573,-33.3275,58.5907,-239.8697,56.6452,263.7682,66.8584,-458.1320,-142.9131,-103.4357,-381.8175,-462.9292,203.5508,-486.4934,-213.0372,111.2997,289.1875,-231.8962,-425.6060,421.1275,170.8876,262.4082,174.1587,201.7425,-428.0402,-371.6462,388.2729,-202.1274,115.3904,210.5483,18.4235,-438.8365,75.9768,-30.1857,-205.0199,-51.3881,72.9159,-461.9113,-116.1581,-296.1153,1.9853,-323.5230,-68.9153
-36.5261,-340.0569,-256.4178,72.1011,119.3924,422.4794,127.9856,63.1795,481.4960,477.5914,20.6752,-17.5076,443.7260,-140.2322,322.4625,-313.1846,-323.6435,-210.0992,4.5269,-129.2776,-288.9298,-409.2782,-429.5720,402.8388,292.9025,288.4770,134.3973,66.5171,-38.1315,189.3431,-69.6753,375.0165,-261.4977,-41.2443,276.1096,74.2824,254.4449,238.7671,-122.7779,-75.5349,-441.6532,-114.6851,445.4817,-430.3378,420.8387,363.1773,276.8728,-337.9535,343.5266,477.3536,-173.8998,-361.0160,-340.3328,-235.0309,-244.6963,-424.2469,-284.2817,-133.2762,250.0096,492.7594,-492.4180,412.8401,395.7524,478.1408,2.3740,-116.1585,-279.4200,-207.3298,-245.2977,-236.8006,-77.5089,-432.8829,-367.6958,-64.9457,-473.6812,341.2096,215.5445,-250.7084,269.4583,474.1932,288.9834,-208.6565,109.2852,217.3490,344.1944,-100.3019,-241.1936,-98.7246,-456.4261,362.6272,170.5893,32.3896,53.7557,460.9236,-465.3952,409.7806,-202.6721,1.9689,-57.4122,-178.8333
-122.6587,70.8258,-187.5733,-275.9869,-494.6409,-172.0321,21.5141,-448.4736,-450.6049,378.6541,-491.3842,-408.0056,-146.3859,176.9352,166.0489,53.6154,-78.8336,-106.1003,-458.1056,223.5176,360.9417,495.7048,-222.0970,-48.1287,-243.0947,218.3451,226.3730,-319.5908,-285.1992,417.2930,96.3312,-326.6613,-142.2686,-69.1499,206.8933,325.9074,308.1172,-379.5905,-419.8016,150.7504,199.4246,-412.6449,17.2463,313.6337,253.6409,361.1549,44.6479,-47.3448,124.9445,211.7981,-251.2451,242.6242,-135.7308,497.9736,-245.1683,279.2525,365.6069,277.4111,150.0248,379.3891,-449.6018,-138.2721,471.6087,21.3005,-147.4365,-254.1970,-205.2478,-482.9426,205.7918,-471.8786,246.1359,-461.8772,-354.0114,-61.9066,-419.6107,-453.0312,473.8285,442.8028,157.7321,213.2757,-354.1663,-460.0019,-250.7999,-6.8282,261.9372,-45.2898,-133.2536,-427.2832,-332.8906,-78.4927,-231.7273,-77.9176,118.0268,-232.2448,457.4350,42.2000,468.3426,-25.7331,79.8215,485.4408
-128.0535,211.6823,277.1328,-265.8206,-126.9106,-133.4537,-375.0084,-201.9307,-210.9187,296.2301,472.7247,-492.8816,142.0300,156.7807,-223.4092,318.3229,-100.9728,-423.5544,-446.3503,180.9313,469.1744,58.2496,460.8760,-282.5482,-290.2474,354.7971,-164.9725,179.2679,90.6133,-92.2297,212.0513,175.4680,484.2698,389.2061,209.6815,-154.4370,121.5772,-241.6606,436.5950,157.5691,-326.7352,307.7581,264.6401,461.7228,490.0624,-6.8771,-357.8170,-359.3518,-478.9211,-345.6812,243.0911,-499.8256,-46.8621,168.6145,-309.9347,121.0378,160.1398,48.0806,-478.0720,114.4686,-397.8772,-461.2356,364.6768,345.7437,419.3906,-399.0321,-189.3475,-307.9314,-170.4840,-367.4076,39.3998,307.3366,459.9354,303.8529,-21.1277,-138.4248,-169.6158,121.5541,175.7011,-142.5532,116.2521,-356.2393,-443.4233,295.7844,-310.8765,366.4410,443.1790,-297.4258,-223.6318,69.9597,-206.2316,-440.7523,37.1269,-365.7293,53.7845,-313.3745,143.2466,309.9350,-367.5645,431.3724
193.1775,159.1103,152.8801,-226.3053,-432.2629,177.6897,-119.8408,381.1507,-273.3459,241.0072,231.0490,223.4724,115.0664,-227.0914,454.1487,-203.3132,-210.1155,356.8096,425.6572,-56.5917,-474.8468,66.2499,375.3265,445.8521,-234.3412,317.4946,260.9590,363.5481,330.8301,156.6078,-43.1468,-91.6075,180.1516,-252.2422,76.8594,-410.2756,-208.9175,-476.0534,-429.6768,-419.9541,-437.0323,-325.8059,-349.9467,369.5123,37.7940,-452.4689,-323.5150,315.1166,126.0799,-198.3755,-485.4883,-129.2227,-176.0731,-213.5115,463.5201,324.2265,273.9507,87.6512,345.6394,383.0330,79.9363,-89.7320,-223.1466,36.1133,-293.4573,-309.6358,311.7448,-374.0937,-201.0108,404.9098,205.8750,100.3367,-429.6190,-423.6738,-436.7803,-336.7256,-325.9051,-401.2670,-416.0826,436.8596,464.4346,170.5383,225.4106,-189.6994,-66.9532,-130.4140,167.3719,-263.7776,-219.4642,-370.3400,139.8599,448.1929,146.0065,-357.0658,-269.9223,111.6706,52.2479,-119.9336,-497.9134,-378.9512
-263.3424,92.9748,233.6802,297.9203,303.3810,-277.3164,336.4042,-302.8087,-231.2902,-251.7927,-219.0594,-106.6563,193.3745,-329.5494,-288.4749,109.1506,-69.1241,481.1192,-458.3951,-411.1127,-15.7473,-360.8659,229.0269,-38.6305,14.1772,110.0864,180.4124,-25.0821,-227.8125,175.2553,-376.7626,-177.7876,106.9192,-127.5596,210.8283,252.4894,250.0039,99.8881,-175.7952,-58.5438,185.0793,405.5038,350.7010,160.9521,222.2784,-465.5226,-97.7042,449.7464,207.0099,199.3958,372.6385,-179.2907,-465.2316,160.5789,-79.2748,-101.8101,-403.6680,-287.5729,258.5438,447.5513,-453.6420,87.4258,-223.8812,120.6533,-282.8353,418.1477,-137.1214,142.3682,-78.7136,192.6684,179.2895,-184.1317,-486.8274,-496.6217,-228.3575,258.3559,35.0685,-29.2482,-455.7478,-186.0929,29.3856,201.8608,238.8352,-133.3898,211.9025,-468.9485,-54.3460,158.5960,343.6502,447.2944,212.9822,203.5122,-57.3345,-38.7928,-176.5069,420.1480,-139.2895,-252.0097,315.3349,-0.9136
