89.0149,454.2272,374.6508,-228.2052,141.5118,0.8459,-494.1852,-275.8031,113.8148,-21.8405,463.6229,-87.8325,224.0550,109.3192,87.9360,-313.5655,-220.2092,389.8326,-383.7986,-357.5659,-3.0518,300.0269,-248.0463,-466.6994,-294.7311,-430.9142,-50.1930,-372.9352,-58.7126,-248.8819,-304.9741,363.4954,185.7760,-409.3022,134.7236,-88.6919,492.5462,256.7006,-145.0418,304.6357,-51.2198,-29.6059,-263.2092,94.1890,402.3661,-6.6440,-428.7617,-382.3558,-245.3728,161.0573,-97.0178,-486.0783,399.1918,-92.3918,176.5094,456.5225,-44.2715,34.3828,157.6870,122.8900,192.1310,366.8950,286.9667,-72.4088,-122.6056,422.9077,-212.9393,-372.1555,-155.8059,433.0928,-59.9969,-426.0660,-369.1667,13.2537,-194.9336,242.7858,-146.5613,62.8848,374.5540,78.9862,-412.4553,44.6669,-92.1031,472.1089,-247.6548,75.1929,-279.2863,452.0830,253.2936,272.8187,-195.3611
203.6231,-291.4043,-39.1209,-200.4632,107.9080,89.2559,-200.5246,-174.0947,-160.9375,-449.0158,-376.8281,337.9506,-137.5193,128.4981,-403.1877,143.6823,-49.3902,-464.3071,68.3833,-162.0875,259.7331,198.5937,-65.2757,272.8631,-103.5895,-198.4740,345.3098,477.9095,126.7123,190.3676,-20.4973,223.5023,-122.1580,-300.2043,99.5361,-348.5926,-183.0570,182.6976,-116.1653,476.4560,19.9186,389.7727,351.7998,183.5541,446.3372,347.1480,314.1940,-169.2003,400.7006,121.1102,65.9654,85.1141,492.0577,175.9097,184.4440,112.9151,-491.2485,-492.3543,212.4840,71.0315,129.3990,-174.3365,261.8655,-80.5319,-92.0548,274.0051,55.6084,-289.4106,-184.9976,-63.5906,-285.6478,-127.2242,116.4771,-364.9867,18.1931,-21.5539,-87.8803,-168.9976,-78.4760,386.6646,57.7775,465.0674,166.8355,-479.0993,-158.1645,48.6713,421.4681,24.5436,398.9973,-225.3313,201.6314
242.3330,465.1598,-202.0794,-345.7471,-60.2244,332.2439,-357.6689,405.5450,284.9330,-218.8071,309.0321,47.8616,-377.2440,-347.7807,-284.5605,484.5951,346.7775,-123.4697,-299.4040,-220.1627,52.7842,191.7584,295.4923,-457.9228,-28.2576,-357.0689,-17.9929,464.9211,-239.0462,113.6131,180.1066,-272.0343,-154.9044,-142.1174,-92.5817,-321.2669,-378.7836,203.8235,-470.2841,168.6002,-420.0466,-115.4108,-0.0668,-23.4980,-251.5345,-91.7757,-78.1447,-401.4531,-32.0410,78.8451,-444.8280,248.4670,-497.9200,-33.0059,-102.0640,-448.6960,-238.9869,37.0783,-194.0107,-316.3880,424.5437,303.0081,-142.8268,-463.2045,-487.0759,-370.7241,204.9395,-122.6011,-72.7615,391.2081,-218.5584,-82.6804,-485.0709,467.7830,409.3375,46.1164,-39.5344,-331.2430,92.7344,383.7633,76.2096,472.0538,143.4179,-143.6537,-215.9001,-241.8248,-67.3851,128.5476,307.1186,-415.0727,-331.3136
-318.5755,-22.4191,-408.7503,296.4412,-58.4547,-134.5068,-336.5705,-482.9508,-388.8766,140.5675,-113.8530,49.5731,323.9480,413.7467,364.2771,-19.5404,17.8322,-36.4265,-458.6397,17.2923,-326.3713,-483.7045,-429.4376,-225.6751,-412.4869,-45.5591,-299.2166,462.1637,-443.2816,-340.6702,-149.8110,305.0823,179.3663,190.6434,213.2424,-408.1448,263.7526,-155.5639,-252.0944,442.9761,422.7268,-492.1656,86.7291,229.7998,388.4257,378.8830,-197.1841,142.6132,-411.4109,-433.9376,-224.8710,90.5025,-465.3157,170.6735,17.3150,275.4479,225.0390,-398.0254,408.2576,-201.7112,35.2061,126.3430,-3.9737,79.3123,338.9635,-272.7143,173.0909,327.8957,-43.8721,262.0152,-376.5095,-46.5755,-105.8359,-116.7386,-132.9133,285.6375,-296.6836,24.9403,-453.1654,-351.2027,292.4589,274.2101,60.3371,127.8322,-97.4713,-395.8359,-432.1988,230.7292,-375.6363,-122.3161,363.7979
223.3579,486.0252,-299.7729,-86.6481,386.9365,175.8589,19.2140,-410.5065,-486.5704,-147.4999,-12.3227,-31.8082,42.5925,292.9103,165.1307,486.3510,153.7660,413.6940,412.8059,352.7007,-279.0649,-61.2901,399.5212,-417.5714,-42.9481,-409.0180,-449.3637,491.4925,-292.2633,287.5704,-150.6402,318.9158,475.7619,36.3435,-97.7107,239.0030,-63.0860,170.2687,112.9264,418.0089,-450.3406,-172.7756,483.1490,463.5939,-447.6373,-402.5752,-398.6883,412.9483,155.2556,-31.7706,92.1902,-142.1211,-58.1406,-47.1242,498.1138,190.8618,376.2551,-108.2767,410.9412,-162.6574,-209.8396,-40.9443,40.7597,480.2946,424.9062,-96.5000,-477.2352,120.5843,-444.0585,450.4089,-76.0468,220.0541,-261.7220,-485.4482,-144.0383,27.9164,144.0467,77.9070,-299.9142,324.2053,-307.0296,244.6925,259.1225,-327.4082,194.7256,-193.5164,233.2156,-152.1339,255.0514,-465.9243,217.9581
-397.4991,-111.4510,-175.8714,-92.3053,148.3048,-162.3255,-412.1267,-30.6213,131.4743,-427.7422,270.4134,-141.3833,37.4541,158.6283,-358.6532,181.9005,-229.5646,-466.1038,82.0126,320.0607,-2.1828,409.8873,234.5511,-387.6865,-32.5640,189.6620,141.9414,-326.5697,305.4765,364.2830,474.0230,-47.9711,135.7260,86.7946,-285.0661,403.0800,487.9064,122.4725,117.9792,314.3866,222.7046,62.9406,-336.2170,-318.9738,300.7729,243.8880,220.9757,446.9530,-406.4442,-71.8754,16.7440,2.9689,-496.1804,331.6251,-269.0180,-158.7426,-187.1419,402.5821,93.6005,219.4401,351.5944,-186.0740,199.7077,-373.0176,51.6867,227.7860,-224.1349,-124.6236,-140.7481,-189.5834,-462.5103,-342.3769,393.6781,87.4541,357.5437,-447.9704,-204.2169,-105.7879,358.6858,-196.8724,-128.5887,348.0393,255.5772,-112.0573,-495.6277,-66.2759,-129.7944,-123.5457,343.0150,-157.1040,-341.6902
-257.1783,-198.5939,466.3283,408.9028,355.2703,-225.8124,-14.2716,167.9119,-225.9625,-217.7523,421.7546,390.8946,277.4339,430.6277,-108.5925,-400.3477,461.7891,-11.7931,175.9456,-280.7563,-367.1266,-223.7356,475.8968,434.1555,352.5579,-387.2446,146.3539,296.5668,-47.6560,-63.1923,-98.4672,484.3826,191.8850,-211.1432,-404.3637,294.5934,256.2538,-489.8072,-444.7168,-472.3058,192.5823,271.1281,222.2053,-314.3960,184.9066,151.7875,-233.2865,-157.1912,-87.4575,-26.1213,216.7370,-483.5133,224.7149,-174.9763,-209.3863,190.9170,349.3712,-247.0387,-3.9205,-384.9417,116.5848,-6.6087,-373.1606,-193.4962,-71.6513,-440.2053,318.3178,59.3267,369.4390,138.9244,-24.2851,144.2119,406.2528,373.0025,272.0876,-270.4725,45.4196,-488.7969,-251.6449,1.5176,48.6412,124.2052,-138.3763,-311.1624,-177.0437,-291.4654,207.6544,-365.9715,-168.5116,-288.9928,-367.8858
-243.2053,3.3714,58.3569,-470.2032,-206.0867,-237.8949,-252.3060,-51.1682,-428.3869,146.4090,196.8395,362.9774,-412.5071,256.6685,-95.9683,176.4730,19.4820,337.6201,-417.0330,-245.3596,8.1696,338.3880,-71.1173,260.3873,478.2637,239.8301,-180.3929,-376.8616,293.7900,256.4593,359.5033,-234.7690,-99.1493,467.4424,168.4400,-336.4621,-146.6836,360.9261,429.1907,-311.5266,169.7158,-134.4033,197.7230,-375.2326,390.4898,-437.4081,-358.9100,457.5122,-377.9238,-383.4601,-273.4711,288.8765,126.6213,-83.6255,38.3478,450.2014,-284.8549,47.0903,-202.2649,227.6104,217.8226,-359.5289,-128.8912,34.3633,-282.6109,-198.4881,-411.3856,-312.6092,-52.6548,473.1114,-38.9940,64.1671,420.6707,170.0833,484.7373,-485.0778,177.0894,-430.4493,426.7503,310.3369,-217.2877,456.7888,-87.9968,-409.2311,254.8859,-154.8502,-2.6050,302.6827,-233.5564,219.0414,401.4302
410.0330,-401.5677,-148.6552,275.6571,461.6391,-68.2898,305.1772,-130.8768,-445.8244,-85.7677,221.2253,133.8539,-110.5605,52.5705,-158.9506,388.2370,281.7619,-71.8255,42.2896,-138.9205,356.0966,266.5732,-430.3660,198.5588,-22.0944,238.7022,-79.3281,274.3458,-50.8425,338.7374,-109.6614,-284.4944,-104.3748,-493.0481,-499.8900,186.9203,-148.1631,-61.8138,309.3465,-353.6822,-60.5250,-247.7113,-333.1871,31.8418,269.3389,-213.1713,-69.5413,-253.4621,-50.9697,-482.1030,-120.7514,-374.3271,441.0867,321.8507,-90.4521,-311.5454,450.1049,-45.5799,-67.4135,-104.9898,15.0283,-438.3617,-279.1149,-199.0163,-13.2765,169.6813,-125.4580,67.4701,-206.4076,-204.4969,252.0963,263.1056,-242.8953,218.1289,270.3457,-486.6747,300.2467,-374.7434,421.7037,126.6665,-22.2495,-428.6106,382.5337,173.3472,-53.7680,427.8231,471.3545,-392.2386,-411.6771,155.4494,110.5461
-420.2741,429.8472,-153.6060,113.4056,84.3521,-112.9712,272.9783,222.6619,-423.7237,389.9270,346.1159,-358.5763,-273.1963,-498.4660,355.5600,308.2235,78.1544,278.3624,-207.3353,-201.0338,-417.8760,9.4624,-487.9755,-129.7896,-32.1785,93.4993,-295.7433,-238.7610,137.7845,-428.2240,84.8278,-491.1237,62.2702,-143.7293,37.5622,24.1620,-41.0309,72.8387,388.8119,-163.2445,79.9662,141.0581,-290.6569,248.6058,206.4819,-172.8917,-421.1754,-70.0289,173.5561,-362.5265,-44.9740,-13.0509,208.0886,-9.0689,215.6628,369.2815,357.4407,497.3180,-463.2872,-281.0940,-399.7707,-257.5618,-39.5795,320.1742,-191.5811,107.4091,-395.5005,-414.4279,-51.4641,-221.1397,-377.4999,-154.6487,-202.1003,-383.1635,-194.3478,-464.7714,-59.2833,454.2886,-32.8467,-213.3378,378.8398,-325.3964,486.7770,-207.1560,274.2178,279.4678,315.2095,304.7014,478.5897,478.9648,465.6549
-332.4253,-325.0405,452.0722,148.0182,134.8676,352.4837,238.5657,387.4174,271.6946,-482.4597,-487.8616,408.6567,198.0910,482.4300,56.8360,117.6282,-439.8838,-103.0499,97.6851,-276.2224,-499.3006,385.7303,-189.8100,-346.9629,434.3596,236.0812,232.2104,290.0057,195.0817,-418.8696,458.0185,183.2783,231.0447,418.0447,-422.7971,272.8676,108.8204,169.8764,446.7457,-355.7198,-142.5186,-283.0443,-471.0525,386.6023,11.1359,225.3019,-370.4989,365.8618,-78.0703,253.1188,400.4612,364.9489,-103.7291,249.3603,-26.1302,-392.0707,291.8474,-199.0712,-266.0638,221.3315,-292.9708,-490.9756,127.2514,-433.6130,362.9347,-310.2252,53.7919,365.9641,-23.4000,313.9172,-230.6325,-355.3240,-422.0915,50.7291,123.7861,-325.6803,-172.5247,490.6534,-202.7238,274.2624,-63.4034,-179.6607,-75.6847,75.1483,-21.9606,-330.6058,-20.9834,-452.0019,-87.3596,141.7870,434.8983
425.8714,-235.7812,-4.4815,-114.8729,246.0156,-44.2770,-357.3159,-128.0139,-44.5702,-237.7651,112.2919,-495.1553,-274.8950,-165.0079,21.0509,360.8123,-156.1761,290.0758,63.2083,185.1274,171.3528,-151.8111,-419.9183,82.5148,209.8610,-414.7066,-215.6189,200.9964,264.3370,331.4624,-313.1715,325.0693,-292.5871,-333.0501,-305.4786,89.3305,-341.2504,14.7110,-139.9018,-286.4423,-91.8025,200.4708,123.0408,-46.4368,-58.1411,377.9206,-62.4310,215.1280,4.1281,-493.8963,-194.4425,186.2416,27.4866,112.4255,242.6553,402.9804,-282.0365,-450.5362,416.2631,188.3476,444.6076,-386.4346,-378.8552,355.3726,-413.5498,289.7866,-357.0593,377.2685,-437.7279,250.2562,471.2836,-449.7963,-375.4257,131.0655,47.7764,336.7316,-252.0265,189.9823,-96.7176,-232.7572,211.3973,185.6589,-469.2114,-66.3415,-294.6695,-267.2231,-387.9949,294.0400,-210.0555,-385.8271,216.6669
-41.0286,198.9822,497.7372,323.1947,-315.4860,-61.8520,219.5853,-2.0494,45.5125,-379.5192,330.5498,64.2263,-78.2134,414.1480,77.4499,326.5246,386.4278,-26.5712,216.3178,-89.5422,41.4317,-489.7476,97.1458,-321.0227,-460.9987,-397.4001,-257.8230,481.2733,341.7460,-419.6214,198.7850,140.0013,105.3383,-215.7324,1.1829,247.2503,-479.1177,-266.9322,46.2814,306.6510,-296.1008,-336.1079,-328.8679,255.5604,23.6612,-323.2563,305.9103,-14.3102,453.9301,-236.4608,-187.5078,-310.6132,-104.9094,425.1767,-160.9559,-9.1758,92.6720,-67.2395,129.9662,-296.1725,-135.3062,-233.5462,246.7639,-305.1782,-48.9782,-471.4797,-467.7817,-28.5187,152.1312,434.1844,4.8811,-87.6817,-93.9430,206.3077,321.0688,172.6564,-344.6313,-242.9560,-200.8129,287.1590,401.8722,-179.5611,302.7979,113.2788,26.7188,-193.1204,140.2127,-444.5968,119.1640,-100.7350,-284.8672
192.0397,40.6194,-292.7349,31.0496,96.9968,-107.5795,-404.9118,475.8151,199.6133,-274.9058,252.6662,135.3576,302.3197,-461.6226,93.2557,248.5097,472.3138,-440.2314,438.9003,123.8693,215.0333,-228.5475,18.0712,-374.4526,-370.9073,320.1993,418.6326,-338.7216,-437.1027,7.7188,482.2504,-146.2241,-133.8842,-150.5588,210.5219,-340.4569,-62.1714,52.4438,-353.4483,471.2627,-378.2799,-52.4986,191.8832,-76.9814,331.8578,-153.4691,-294.5336,-316.5809,348.8555,-299.2816,-455.4511,362.6944,87.9740,183.7026,-472.7004,-25.8100,-409.3144,101.1687,-375.3304,116.2851,-386.2209,-284.2309,221.7154,-41.4458,434.7748,-69.8902,262.1550,183.8941,-181.6327,-248.1042,495.2569,-462.4972,69.3631,351.8270,-353.2536,-371.6127,280.5907,-124.0010,-296.7266,-93.4220,-76.6629,-4.4809,-302.9211,-11.2763,-33.7626,-496.3517,70.6190,-438.6095,-355.4037,28.0485,-78.4276
12.8257,-386.5227,144.9838,133.8072,-260.0505,-439.6823,-122.3474,30.1733,-437.7602,406.2445,-41.4986,-65.3427,335.4219,-417.9121,429.4326,158.1213,279.0463,416.1693,-18.6299,-390.3312,351.1775,417.0761,-495.3429,-239.9594,338.9550,-252.9718,-64.1667,173.1907,-388.7833,-315.3638,348.5856,171.1834,-379.2832,-146.5899,230.6944,-139.0848,-88.0129,-2.5834,192.4659,303.7980,-264.1696,-463.1622,-49.0914,-492.4599,-144.4758,30.2612,-77.6836,-283.1631,345.2995,-49.5005,-404.9884,-366.8263,242.9244,-359.9549,-415.0451,-87.1517,469.0115,127.4581,-197.7740,-339.7797,-130.0015,402.6552,476.0970,354.9914,391.9971,346.5937,311.5620,486.9195,-184.2313,-341.8543,-238.9034,341.6828,381.4633,-416.2588,155.4747,233.5820,488.2694,117.7931,423.5136,-433.3799,-392.9074,-62.3086,495.7203,159.9948,-166.6044,24.9301,47.6968,467.3271,303.4157,201.4433,440.6628
66.7915,-209.6505,-124.9938,-320.8854,417.4067,103.8608,227.2347,-24.7106,317.2905,274.6813,189.3962,291.2994,17.3020,151.5925,456.7177,-445.4032,164.4257,340.7438,232.0291,-108.6136,394.9422,-45.4112,-218.5980,-378.3995,218.2957,-170.2367,-305.9942,83.7424,488.4014,-253.3233,-347.9841,145.0266,-316.7520,-443.4594,95.9735,33.7059,-127.2628,-312.0138,237.3358,-491.0881,22.8794,-455.1424,-397.8493,399.7636,72.4160,192.1159,-447.0827,-243.6679,-492.5409,159.6293,-402.3357,-414.2197,144.9515,-461.4050,-189.9101,496.2274,-312.8903,-491.4379,-336.3518,-426.8732,-73.9373,423.6957,-111.2730,-448.2955,-351.9459,180.4801,-85.5577,144.3223,73.4434,91.0930,176.1120,255.6831,11.8949,413.3552,-121.7910,77.0173,184.8314,485.7889,343.8092,-298.8115,88.5209,-185.6558,-195.3015,101.3621,487.4252,44.4261,248.3194,321.3412,-498.6110,311.6577,131.2515
222.0530,375.5561,386.6681,-355.2876,407.6629,21.7613,247.9858,497.4414,181.8253,-253.9555,-382.6969,255.8169,380.5959,336.4041,-336.9263,-334.1004,484.2962,434.1274,-53.6684,-288.5017,-88.7885,-93.2110,445.1002,488.0119,232.2395,-167.3468,201.8458,12.6843,58.6253,-385.5977,30.4624,-492.7074,306.0936,-37.9898,439.1451,-9.7544,-41.5033,293.0176,-226.8759,434.7139,13.8406,315.3000,-4.0670,147.9642,-48.7731,-141.2699,-444.7458,73.3652,-347.1149,14.1977,490.2500,25.1797,-251.0628,371.4764,-204.3734,90.7212,-54.1160,344.1973,-43.0370,-244.3485,291.6180,338.5177,428.7243,207.9804,-489.5068,-137.8737,498.0770,71.2047,-96.8077,-206.6439,-303.3393,-87.2749,-387.7582,-178.3231,242.6344,-161.3511,-162.7659,-322.2184,-312.1421,248.7745,217.5180,420.2166,-53.2113,-21.0097,201.6642,462.3093,-329.5221,499.1793,493.9310,139.7593,-181.6850
